Evid,EqLon,EqLat,EqDep,CatMag,Namps
60265272,-110.764,44.577,10.77,0.93,2
60265422,-110.535,44.475,6.23,1.61,3
60265717,-110.682,44.601,9.61,1.65,2
60266602,-111.076,44.801,9.08,2.03,3
60266762,-110.809,44.728,9.52,1.61,3
60266902,-110.459,44.675,6.06,1.6,4
60267567,-110.968,44.762,6.78,1.61,2
60267647,-110.955,44.756,10.45,0.86,3
60267697,-110.709,44.593,10.79,0.97,2
60267752,-111.004,44.745,9.85,1.62,3
60267802,-110.999,44.74,8.6,1.23,3
60267927,-110.671,44.619,9.64,1.66,4
60267932,-110.673,44.616,8.62,1.68,4
60268232,-111.008,44.739,9.65,2.04,3
60268257,-111.002,44.737,9.98,2.33,2
60268277,-111.004,44.746,9.55,1.24,2
60268292,-111.007,44.738,10.44,2.58,7
60268307,-111.0,44.733,8.91,1.62,2
60268317,-111.003,44.74,9.93,1.98,3
60268337,-110.999,44.737,9.66,1.44,2
60268372,-111.002,44.741,10.73,1.5,3
60268397,-111.0,44.736,9.94,1.98,3
60268402,-111.002,44.735,10.1,0.95,2
60268412,-111.0,44.744,9.27,1.58,2
60268422,-111.005,44.748,10.08,2.16,4
60268432,-111.002,44.745,9.71,1.41,2
60268492,-111.009,44.742,9.89,2.13,4
60268617,-110.331,44.62,7.0,1.93,5
60268742,-110.996,44.734,8.73,1.3,3
60268797,-110.996,44.74,8.61,1.38,3
60268842,-111.251,44.634,13.79,2.35,3
60268847,-110.993,44.733,8.11,1.44,3
60268852,-110.995,44.74,8.52,1.5,3
60268872,-110.995,44.742,8.39,1.39,3
60268877,-110.993,44.741,8.39,2.0,3
60268887,-110.996,44.737,8.47,2.19,3
60268892,-111.0,44.743,11.05,2.66,5
60268907,-110.991,44.742,8.68,1.41,3
60268942,-110.998,44.739,9.67,1.36,3
60268952,-110.993,44.737,9.58,1.62,3
60268977,-111.058,44.782,7.67,1.56,3
60269012,-110.991,44.732,7.98,1.6,3
60269017,-110.997,44.737,8.05,2.04,4
60269042,-110.987,44.738,7.95,1.62,3
60269077,-110.995,44.743,9.81,1.5,3
60269087,-110.983,44.739,9.69,1.88,3
60269097,-110.986,44.735,7.32,1.68,3
60269102,-110.996,44.737,8.01,1.91,3
60269107,-110.991,44.739,7.81,1.39,3
60269132,-110.995,44.737,8.33,1.41,3
60269147,-110.996,44.733,10.09,2.46,3
60269157,-110.995,44.733,9.38,2.43,3
60269162,-110.979,44.736,7.5,1.55,3
60269167,-110.984,44.739,7.5,1.56,3
60269177,-110.999,44.722,7.22,1.14,2
60269182,-110.983,44.734,8.22,1.77,3
60269192,-110.992,44.735,8.27,1.33,3
60269227,-110.984,44.733,7.82,1.32,3
60269232,-110.983,44.734,8.04,1.69,3
60269242,-110.987,44.743,11.15,2.73,5
60269252,-110.983,44.741,8.21,1.79,3
60269257,-110.996,44.736,8.43,1.86,3
60269267,-110.983,44.737,8.38,2.1,3
60269287,-110.988,44.743,8.66,1.83,3
60269297,-110.998,44.726,7.05,1.54,3
60269312,-110.989,44.727,6.84,1.44,2
60269327,-110.986,44.741,9.05,2.57,3
60269337,-110.984,44.734,8.56,2.54,3
60269372,-110.978,44.731,8.28,2.6,3
60269402,-110.988,44.738,8.0,2.69,5
60269407,-110.994,44.742,9.69,1.99,3
60269412,-110.982,44.743,8.98,2.15,3
60269422,-110.98,44.734,7.32,1.57,3
60269437,-110.981,44.735,8.09,2.24,3
60269452,-110.979,44.737,7.55,1.33,3
60269492,-110.966,44.733,6.48,1.23,2
60269507,-110.984,44.74,8.4,1.5,2
60269537,-110.984,44.74,8.5,1.58,3
60269547,-110.985,44.738,9.34,1.79,3
60269557,-110.993,44.744,9.26,1.68,3
60269567,-110.994,44.741,8.77,1.81,3
60269597,-110.992,44.741,8.39,2.05,3
60269602,-110.985,44.738,9.18,2.6,4
60269617,-110.978,44.738,8.65,1.68,3
60269632,-110.98,44.742,9.75,1.75,3
60269637,-110.981,44.739,9.45,1.84,3
60269647,-110.974,44.739,8.03,1.19,2
60269667,-110.986,44.742,9.93,2.38,3
60269697,-110.988,44.743,9.88,1.87,3
60269702,-111.001,44.739,8.48,1.59,3
60269712,-110.983,44.74,9.33,1.94,4
60269717,-110.976,44.738,8.09,1.58,3
60269742,-110.994,44.738,9.26,2.14,4
60269812,-110.975,44.742,8.49,1.74,3
60269817,-110.98,44.741,9.12,2.42,4
60269842,-110.983,44.739,9.52,1.91,3
60269852,-110.975,44.737,8.6,1.64,3
60269872,-110.985,44.745,11.85,2.91,6
60269887,-110.99,44.742,12.12,2.7,7
60269912,-110.993,44.741,8.76,2.04,3
60269937,-110.986,44.741,8.95,1.7,3
60269942,-110.972,44.74,8.66,1.7,3
60269962,-110.993,44.745,12.31,2.93,8
60269967,-110.988,44.739,8.64,2.11,3
60269977,-110.984,44.739,8.53,1.34,3
60269982,-110.993,44.744,11.92,2.66,6
60269997,-110.997,44.745,11.83,3.12,8
60270042,-110.993,44.737,10.94,2.43,3
60270047,-110.993,44.74,8.42,2.51,3
60270057,-110.982,44.738,8.49,1.85,3
60270062,-110.992,44.739,8.98,1.79,3
60270102,-110.981,44.75,12.15,2.76,6
60270117,-110.983,44.743,9.76,2.82,5
60270122,-110.995,44.74,8.93,1.79,3
60270152,-110.979,44.742,9.74,2.35,3
60270197,-110.984,44.744,10.05,2.32,4
60270207,-110.983,44.739,8.87,1.79,3
60270227,-110.978,44.74,8.3,1.79,3
60270242,-111.006,44.747,10.94,2.42,5
60270267,-110.989,44.743,8.99,1.5,3
60270327,-111.002,44.749,9.87,1.88,3
60270342,-111.003,44.748,10.44,1.62,3
60270432,-110.999,44.74,9.71,2.52,5
60270437,-110.996,44.745,10.07,2.39,4
60270442,-110.997,44.741,7.72,1.39,3
60270452,-110.994,44.738,7.87,1.61,3
60270467,-111.006,44.736,12.17,2.2,5
60270487,-111.001,44.742,8.33,1.48,3
60270492,-111.002,44.74,8.6,1.67,3
60270577,-110.982,44.743,9.87,2.1,4
60270597,-110.998,44.737,9.07,1.94,3
60270622,-110.994,44.74,8.63,1.71,3
60270637,-111.004,44.743,9.03,2.12,5
60270647,-110.995,44.737,8.21,1.64,3
60270672,-111.006,44.743,9.79,2.17,5
60270697,-110.99,44.737,8.33,1.28,3
60270722,-111.008,44.741,8.92,1.76,2
60270772,-111.004,44.742,9.38,2.0,5
60270822,-110.984,44.742,10.21,1.59,3
60270837,-110.985,44.742,9.16,1.76,3
60270842,-110.987,44.75,10.13,1.94,3
60270887,-110.991,44.738,8.9,2.37,4
60270912,-111.005,44.749,9.76,1.5,3
60271112,-110.983,44.738,8.46,2.14,4
60271142,-110.983,44.742,10.09,2.47,4
60271177,-111.01,44.74,9.72,1.94,3
60271267,-111.009,44.742,8.85,1.83,3
60271377,-111.007,44.75,9.59,1.71,3
60271382,-110.978,44.74,9.14,1.92,3
60271387,-111.007,44.741,11.07,2.13,4
60271402,-111.008,44.74,8.71,1.41,2
60271417,-111.004,44.73,9.03,1.67,2
60271427,-111.008,44.735,10.46,2.54,4
60271472,-111.009,44.735,11.16,2.05,3
60271477,-111.011,44.734,11.08,2.68,7
60271512,-110.999,44.735,10.26,1.6,4
60271517,-110.999,44.736,10.76,1.75,3
60271527,-111.011,44.746,8.82,1.32,3
60271542,-111.007,44.717,7.84,1.44,3
60271587,-111.01,44.736,10.76,1.68,4
60271612,-110.996,44.748,10.48,1.49,3
60271627,-110.994,44.732,10.05,1.39,2
60271632,-111.001,44.733,9.82,1.5,3
60271637,-111.0,44.737,11.06,1.63,4
60271647,-110.999,44.733,10.18,1.6,3
60271652,-110.997,44.734,10.04,2.17,4
60271752,-111.014,44.733,9.02,1.57,4
60271762,-110.99,44.749,9.5,1.28,3
60271777,-110.995,44.752,11.56,1.88,4
60271787,-110.99,44.746,10.67,1.54,3
60271792,-110.994,44.755,11.8,2.16,4
60271797,-110.998,44.755,12.19,2.25,5
60271812,-110.994,44.744,9.34,1.31,3
60271827,-110.993,44.751,12.03,2.61,5
60271837,-110.995,44.752,11.34,1.87,3
60271847,-110.992,44.752,11.6,1.84,2
60271887,-110.993,44.754,10.94,1.66,3
60271892,-110.995,44.752,11.86,2.27,6
60271897,-110.993,44.751,10.76,1.44,4
60271907,-110.987,44.747,10.13,1.74,4
60271952,-111.015,44.745,8.59,1.4,2
60271972,-110.989,44.751,10.3,1.62,2
60272027,-110.995,44.751,12.22,2.65,6
60272047,-110.993,44.748,11.3,2.62,6
60272062,-110.99,44.75,11.25,1.69,3
60272067,-110.987,44.747,10.34,2.21,5
60272072,-110.99,44.746,9.9,2.09,4
60272092,-110.985,44.749,10.82,1.79,3
60272107,-110.987,44.746,10.25,2.34,5
60272117,-110.99,44.749,11.0,1.82,4
60272142,-110.986,44.748,10.64,1.95,4
60272162,-110.994,44.749,11.48,2.73,6
60272242,-110.999,44.728,9.2,1.33,2
60272297,-110.743,44.62,8.1,1.06,2
60272307,-110.978,44.745,9.84,1.49,3
60272332,-110.975,44.743,9.8,1.47,3
60272337,-110.972,44.737,9.67,1.6,3
60272342,-110.978,44.741,10.02,1.94,3
60272347,-110.976,44.746,10.84,2.14,4
60272357,-110.977,44.743,9.89,1.54,3
60272362,-110.976,44.742,10.25,1.81,3
60272432,-110.974,44.742,10.37,2.03,4
60272452,-110.977,44.742,9.62,1.88,3
60272462,-110.978,44.747,11.25,2.12,3
60272472,-110.975,44.743,9.12,1.34,3
60272487,-110.971,44.735,8.91,1.38,3
60272537,-110.994,44.755,11.06,2.17,3
60272562,-110.991,44.754,10.31,1.66,3
60272572,-110.985,44.762,10.78,1.88,3
60272577,-110.99,44.756,10.99,1.81,3
60272582,-110.991,44.758,10.85,1.61,3
60272587,-110.991,44.759,11.44,1.83,3
60272607,-110.991,44.757,11.53,2.16,3
60272622,-110.987,44.754,11.07,2.15,4
60272627,-110.99,44.757,10.47,1.77,3
60272642,-110.992,44.763,11.1,1.68,3
60272667,-110.991,44.754,10.98,2.07,3
60272717,-110.974,44.736,9.5,1.67,2
60272727,-110.983,44.748,10.2,1.83,2
60272732,-110.976,44.736,9.95,1.85,2
60272742,-110.978,44.737,10.07,1.58,2
60272782,-110.447,44.692,8.81,1.62,2
60272802,-110.504,44.377,6.69,1.48,3
60272812,-110.562,44.375,6.18,1.41,3
60272817,-110.444,44.347,13.73,1.75,4
60273027,-111.016,44.779,10.09,1.89,2
60273067,-111.013,44.737,9.41,1.84,4
60273822,-110.765,44.576,12.58,0.77,2
60273837,-110.746,44.576,9.32,1.84,4
60273842,-110.746,44.572,8.46,1.14,2
60273847,-110.751,44.578,8.9,0.78,2
60273882,-110.746,44.584,9.55,0.83,2
60273887,-110.742,44.58,6.26,1.23,3
60273892,-110.743,44.575,7.87,1.53,3
60273907,-110.74,44.576,7.31,1.12,2
60273932,-110.74,44.578,8.85,1.27,3
60273962,-110.737,44.577,7.37,0.75,2
60274087,-110.789,44.737,9.72,1.56,3
60274212,-110.954,44.796,9.18,1.9,3
60274262,-110.344,44.632,7.3,1.51,3
60274307,-110.965,44.745,9.88,2.18,3
60274322,-110.965,44.746,9.8,1.62,3
60274537,-111.022,44.749,12.64,2.18,5
60274692,-110.227,44.795,9.11,1.55,2
60275392,-110.594,44.423,5.1,1.46,4
60275677,-110.544,44.332,8.22,1.53,5
60276172,-110.449,44.406,8.49,1.1,3
60276352,-111.122,44.761,11.81,1.75,3
60276377,-111.124,44.758,13.27,2.52,4
60276382,-111.118,44.763,12.03,1.95,4
60276547,-111.395,44.816,13.88,2.27,4
60276617,-111.117,44.755,11.58,1.45,2
60276677,-111.118,44.758,12.18,2.68,5
60276697,-111.117,44.76,12.44,2.05,3
60276717,-111.121,44.76,11.76,1.43,3
60276732,-111.119,44.76,12.47,1.81,3
60276742,-111.122,44.761,12.52,1.78,3
60277067,-110.423,44.417,9.14,1.83,4
60277077,-110.422,44.415,8.94,1.85,4
60277127,-110.428,44.42,11.29,1.72,4
60277142,-110.424,44.415,10.53,1.75,4
60277147,-110.425,44.417,8.95,1.76,2
60277222,-110.424,44.416,10.26,2.06,6
60277227,-110.421,44.409,8.68,2.39,6
60277247,-110.424,44.407,8.47,1.47,3
60277252,-110.422,44.412,8.83,1.81,4
60277282,-110.422,44.41,10.48,2.05,6
60277292,-110.422,44.408,9.91,1.6,4
60277302,-110.423,44.414,9.5,2.2,6
60277337,-110.421,44.402,10.86,1.55,5
60277342,-110.423,44.413,8.77,1.56,3
60277382,-110.417,44.41,9.12,1.59,2
60277397,-110.416,44.404,10.23,2.01,4
60277492,-110.42,44.414,8.83,1.5,4
60277502,-110.417,44.416,9.59,1.79,5
60277512,-110.415,44.422,9.37,1.76,4
60277517,-110.415,44.416,10.47,1.75,4
60277522,-110.418,44.417,9.2,1.59,3
60277537,-110.416,44.418,9.26,2.1,6
60277552,-110.421,44.417,8.84,1.77,5
60277562,-110.422,44.419,8.68,1.66,5
60277597,-110.413,44.415,11.6,1.92,5
60277607,-110.422,44.419,9.38,1.1,2
60277612,-110.426,44.418,10.15,1.25,3
60277617,-110.422,44.416,8.25,1.31,3
60277622,-110.422,44.421,10.47,1.38,2
60277632,-110.425,44.419,9.57,1.68,3
60277642,-111.128,44.761,12.42,1.6,2
60277652,-111.126,44.76,11.97,1.69,2
60277857,-111.126,44.759,12.08,1.78,2
60278107,-111.075,44.773,13.94,2.24,3
60279112,-110.93,44.44,5.91,1.86,3
60279187,-111.083,44.801,8.23,1.92,2
60279312,-111.123,44.74,11.02,0.96,2
60279362,-111.132,44.75,12.36,1.32,2
60279442,-110.538,44.456,3.99,1.69,5
60279847,-111.126,44.758,11.58,1.74,2
60279977,-110.559,44.363,4.66,1.18,3
60280367,-110.752,44.57,7.97,2.06,5
60280382,-110.75,44.568,8.73,1.45,3
60280397,-110.754,44.569,9.22,0.98,2
60280467,-110.759,44.571,9.58,1.72,3
60280477,-110.955,44.753,10.24,1.44,2
60280482,-110.958,44.749,12.91,1.48,2
60280527,-110.96,44.752,10.68,1.43,2
60280537,-110.96,44.752,12.98,1.84,3
60280542,-110.957,44.751,10.29,1.35,2
60280577,-110.964,44.752,12.75,3.05,7
60280587,-110.533,44.778,7.41,1.56,3
60280612,-110.95,44.746,8.86,1.5,2
60280652,-110.951,44.747,9.97,1.45,2
60280677,-110.961,44.757,11.66,1.91,2
60280692,-110.956,44.748,9.29,1.24,2
60280702,-110.958,44.752,10.07,1.36,2
60280707,-110.959,44.747,10.18,1.72,2
60280767,-110.956,44.748,9.28,1.24,2
60280772,-110.929,44.442,6.05,1.59,2
60280922,-110.993,44.686,11.35,1.51,2
60280957,-110.545,44.338,6.97,1.35,3
60281677,-111.025,44.738,11.55,1.71,3
60281697,-111.004,44.763,13.83,1.75,2
60281717,-110.732,44.558,7.53,0.77,2
60281742,-111.019,44.739,10.02,1.27,2
60281857,-111.022,44.74,11.56,1.43,2
60281967,-111.004,44.755,13.01,1.9,5
60282072,-110.952,44.753,10.21,1.24,2
60282077,-110.379,44.61,6.91,1.53,3
60282277,-110.994,44.685,10.82,1.46,3
60282297,-110.989,44.682,10.35,1.27,2
60282397,-110.548,44.396,8.24,1.38,3
60282407,-110.563,44.383,4.72,1.44,4
60282422,-110.558,44.376,3.94,1.22,3
60282442,-110.369,44.615,6.81,1.72,5
60282512,-111.027,44.795,13.24,1.83,3
60282542,-110.994,44.69,12.68,1.1,2
60283062,-110.998,44.779,12.46,1.76,2
60283157,-111.127,44.761,11.89,2.59,4
60283257,-111.121,44.763,11.61,1.79,2
60283957,-110.544,44.735,7.55,1.59,4
60284032,-110.55,44.452,6.34,1.4,2
60284037,-110.546,44.45,5.65,1.24,2
60284132,-110.577,44.606,3.44,1.36,2
60284147,-110.584,44.6,3.99,1.55,3
60285142,-110.795,44.76,6.75,1.87,5
60285152,-110.569,44.819,11.84,2.09,6
60285177,-110.579,44.801,8.59,1.54,4
60285182,-110.568,44.82,11.77,2.06,6
60285272,-110.055,44.668,11.55,1.85,5
60285312,-110.873,44.811,13.02,1.32,3
60285382,-110.582,44.803,9.1,1.98,6
60285397,-110.585,44.797,10.2,1.63,3
60285582,-110.744,44.592,10.75,1.85,5
60285587,-110.746,44.588,10.08,1.23,3
60285602,-110.742,44.592,10.0,1.31,2
60285612,-110.744,44.589,9.59,1.68,4
60285627,-110.751,44.588,9.42,1.02,3
60286472,-110.365,44.125,8.49,2.09,5
60287092,-110.365,44.623,10.65,1.62,2
60287097,-110.752,44.578,7.86,1.58,2
60287132,-110.748,44.577,8.36,1.33,2
60287142,-110.756,44.578,8.63,1.14,2
60287147,-110.752,44.58,7.17,2.26,5
60287237,-110.824,44.842,11.48,1.98,3
60287582,-111.17,44.621,15.13,1.86,3
60287717,-110.427,44.371,13.11,2.5,7
60287732,-110.433,44.369,13.14,1.61,4
60287792,-110.576,44.456,3.13,1.78,3
60289067,-110.787,44.771,5.25,1.17,2
60289072,-110.788,44.77,4.59,0.98,2
60289082,-110.783,44.772,5.11,0.73,2
60289102,-110.788,44.768,5.9,0.91,2
60289112,-110.787,44.773,6.14,1.16,2
60289127,-110.79,44.771,5.32,1.37,4
60289172,-110.795,44.774,6.7,1.51,3
60289217,-110.797,44.774,6.62,0.86,3
60289387,-110.98,44.795,11.8,1.09,2
60289487,-110.897,44.804,11.57,0.82,3
60289562,-110.792,44.776,7.32,1.22,3
60289577,-110.792,44.775,7.1,1.15,4
60289602,-110.794,44.774,7.91,1.11,4
60289702,-111.064,44.555,15.37,0.75,4
60289707,-111.062,44.55,16.59,1.51,6
60289712,-111.057,44.553,16.47,1.14,6
60289732,-110.795,44.774,7.38,1.14,3
60289762,-110.964,44.755,8.97,1.54,5
60289792,-110.793,44.772,6.84,1.52,3
60289797,-110.795,44.776,7.42,1.1,4
60289802,-110.801,44.777,7.61,0.78,2
60289987,-110.968,44.751,9.9,1.23,2
60290042,-110.794,44.778,9.59,2.08,4
60290067,-110.785,44.783,11.0,2.03,5
60290102,-110.794,44.773,6.86,1.81,3
60290107,-110.802,44.772,7.07,2.29,5
60290152,-110.805,44.779,7.42,1.33,3
60290192,-110.799,44.777,7.13,1.5,3
60290202,-110.797,44.775,8.69,1.71,4
60290207,-110.799,44.772,7.02,0.99,3
60290212,-110.797,44.775,8.39,1.17,3
60290217,-110.797,44.777,8.34,1.55,6
60290222,-110.79,44.778,9.66,1.25,3
60290227,-110.791,44.776,9.7,2.14,6
60290232,-110.796,44.773,7.46,1.14,3
60290242,-110.794,44.776,8.55,1.54,5
60290247,-110.796,44.776,8.37,1.42,5
60290262,-110.789,44.784,11.17,2.15,6
60290267,-110.798,44.777,7.28,1.21,3
60290277,-110.796,44.777,7.24,1.45,3
60290287,-110.795,44.771,5.08,1.01,2
60290307,-110.801,44.775,6.93,1.01,3
60290347,-110.791,44.769,5.26,1.01,2
60290352,-110.787,44.773,8.54,1.64,5
60290357,-110.79,44.77,6.83,1.56,4
60290377,-110.796,44.774,6.88,1.42,4
60290387,-110.792,44.77,7.12,0.86,3
60290462,-110.782,44.769,7.26,1.27,4
60290472,-110.788,44.775,8.59,1.74,4
60290507,-110.787,44.772,6.2,0.83,2
60290517,-110.789,44.773,6.47,1.63,4
60290532,-110.787,44.772,6.98,1.67,5
60290577,-110.579,44.397,5.91,1.81,3
60290632,-110.602,44.383,3.63,1.6,2
60290737,-110.584,44.392,4.72,1.88,4
60290777,-110.963,44.753,9.42,1.12,3
60290837,-110.919,44.756,9.83,0.97,3
60290842,-110.92,44.758,10.44,0.97,3
60290927,-110.966,44.754,9.66,1.27,5
60291027,-111.019,44.715,9.71,0.54,2
60291147,-110.936,44.786,8.72,0.96,4
60291287,-111.116,44.763,12.41,1.06,3
60291297,-111.12,44.766,12.96,2.15,3
60291307,-111.123,44.767,13.25,2.08,7
60291362,-111.123,44.764,12.25,1.62,2
60291412,-111.044,44.782,10.11,1.21,4
60291417,-111.03,44.72,10.98,1.28,4
60291437,-111.032,44.717,12.21,1.18,3
60291442,-111.028,44.707,10.19,0.75,2
60291457,-110.81,44.787,6.87,1.06,4
60292012,-110.942,44.824,9.14,1.45,5
60292237,-110.976,44.806,9.52,1.23,2
60292367,-110.98,44.812,13.1,1.67,3
60292407,-110.98,44.808,9.0,1.4,4
60292557,-110.445,44.653,6.81,1.31,2
60292637,-110.966,44.773,8.3,1.23,3
60292767,-110.798,44.78,8.94,1.13,3
60292777,-110.795,44.776,7.55,1.09,3
60293012,-110.785,44.252,8.79,1.8,5
60293122,-111.026,44.771,11.95,1.65,5
60293182,-111.021,44.77,12.02,1.5,5
60293222,-111.021,44.769,11.14,1.27,3
60293232,-111.021,44.771,11.91,1.16,3
60294542,-110.571,44.469,6.04,1.15,2
60294547,-110.577,44.465,7.53,1.47,2
60294552,-110.575,44.472,5.8,1.89,6
60294562,-110.567,44.467,6.16,1.17,2
60294567,-110.574,44.468,5.6,1.73,4
60294577,-110.576,44.465,5.63,2.01,4
60294587,-110.572,44.471,6.04,2.0,6
60294592,-110.575,44.47,5.95,1.49,3
60294597,-110.529,44.449,3.27,1.17,2
60294602,-110.582,44.472,5.5,1.49,3
60294607,-110.587,44.468,6.8,1.32,3
60294802,-110.793,44.777,6.96,1.8,3
60294807,-110.791,44.773,6.63,2.32,4
60294837,-110.797,44.773,6.84,2.35,3
60294872,-110.791,44.782,6.98,2.16,4
60295147,-110.693,44.583,8.83,0.63,2
60295207,-110.599,44.419,5.12,1.11,2
60295342,-110.433,44.613,5.99,1.53,3
60295752,-110.021,44.653,15.07,1.6,4
60295967,-111.032,44.773,7.25,0.53,4
60296012,-111.074,44.809,11.96,0.9,3
60296037,-111.072,44.806,10.3,0.92,2
60296102,-111.118,44.457,17.74,0.98,6
60296122,-111.116,44.458,17.08,0.78,4
60296242,-110.429,44.861,12.65,2.85,11
60296392,-111.037,44.79,9.9,0.86,3
60296512,-111.139,44.741,15.14,1.2,4
60296652,-110.999,44.709,8.32,0.66,4
60296657,-111.074,44.812,12.03,1.34,5
60296737,-111.1,44.534,15.28,1.74,8
60296792,-111.084,44.802,12.35,0.59,4
60296872,-110.728,44.583,10.27,0.86,4
60296877,-110.735,44.571,8.11,0.54,2
60296967,-110.555,44.364,8.44,1.7,3
60298372,-110.962,44.769,10.07,0.68,3
60298442,-111.101,44.79,13.71,0.84,4
60298817,-110.817,44.809,6.84,1.42,5
60299117,-110.76,44.567,8.58,1.31,5
60299487,-110.984,44.754,11.78,2.69,13
60299587,-110.985,44.746,8.68,1.22,5
60299842,-110.879,44.811,9.13,2.27,11
60299927,-110.908,44.756,10.2,0.92,3
60299937,-110.91,44.756,10.95,0.87,4
60299982,-110.849,44.744,7.49,1.07,5
60299992,-110.88,44.81,6.96,1.19,2
60299997,-110.354,44.63,7.97,1.46,3
60300332,-110.801,44.276,7.65,1.7,4
60300437,-110.957,44.776,10.94,0.85,4
60300652,-111.032,44.755,8.05,1.39,5
60300657,-111.038,44.748,8.82,2.62,10
60300667,-110.754,44.589,7.57,1.27,4
60300677,-111.033,44.754,7.9,0.93,4
60300697,-110.872,44.818,6.98,1.13,5
60300882,-111.034,44.755,8.54,2.03,7
60300902,-111.034,44.757,7.52,0.66,2
60300962,-111.036,44.761,11.41,2.18,10
60300967,-110.626,44.447,7.51,1.2,2
60300972,-110.62,44.45,6.82,1.33,3
60301392,-110.93,44.774,10.58,1.75,7
60301397,-110.93,44.773,10.74,1.53,5
60301652,-110.305,44.347,12.06,2.7,12
60302042,-110.88,44.809,6.93,2.1,10
60302217,-110.494,44.734,4.01,0.93,2
60302362,-111.009,44.757,10.33,0.65,4
60302457,-111.036,44.751,7.53,0.76,4
60302677,-110.552,44.374,6.71,1.35,3
60303017,-111.407,44.804,10.85,0.73,2
60303082,-110.778,44.594,10.9,1.97,8
60303352,-111.158,44.626,15.62,1.08,5
60303482,-111.103,44.793,13.61,1.92,5
60303487,-111.097,44.802,12.38,1.54,6
60303492,-111.089,44.806,12.26,0.82,3
60303502,-111.085,44.8,12.58,1.04,3
60303507,-111.098,44.794,11.31,1.61,5
60303512,-111.092,44.798,12.27,1.21,5
60303517,-111.097,44.8,12.49,0.89,3
60303527,-111.095,44.799,12.16,1.23,4
60303532,-111.098,44.8,12.46,1.97,7
60303547,-111.104,44.8,13.03,1.78,5
60303552,-111.103,44.801,12.98,2.39,8
60303557,-111.097,44.8,12.0,1.06,4
60303562,-111.11,44.779,9.93,0.85,3
60303892,-111.153,44.778,12.81,1.57,6
60303897,-111.147,44.783,13.96,1.32,5
60303902,-111.148,44.778,13.04,0.93,4
60303907,-111.139,44.78,12.98,1.34,5
60304022,-110.88,44.81,6.68,0.99,4
60304067,-111.143,44.772,12.45,1.24,5
60304122,-110.434,44.374,10.26,1.25,4
60304162,-110.434,44.374,10.75,1.26,3
60304167,-111.025,44.752,8.63,1.6,6
60304187,-110.437,44.651,6.9,1.43,5
60304292,-111.141,44.773,13.54,0.73,5
60304297,-110.999,44.746,10.26,0.76,2
60304307,-111.147,44.766,12.31,1.14,5
60304997,-111.171,44.742,13.95,1.84,6
60305327,-110.803,44.784,6.62,1.58,4
60305457,-110.799,44.764,6.76,2.15,8
60305467,-110.797,44.76,6.91,2.25,8
60305477,-110.794,44.763,6.66,1.93,3
60305527,-110.79,44.771,6.1,1.59,2
60305537,-110.797,44.765,7.0,0.79,2
60305562,-111.024,44.753,8.96,1.27,5
60305772,-110.563,44.482,6.5,1.24,2
60306372,-111.141,44.77,13.97,1.28,5
60306377,-111.14,44.771,13.22,0.99,5
60306717,-110.838,44.797,7.02,1.73,5
60307092,-110.439,44.611,7.31,2.33,7
60307477,-111.105,44.732,14.44,2.34,8
60307622,-111.1,44.732,14.81,1.37,3
60307672,-111.45,44.77,15.4,3.14,10
60307887,-110.925,44.758,9.68,1.17,4
60307967,-110.931,44.756,11.28,1.63,4
60308032,-110.899,44.611,7.13,1.76,5
60308047,-110.895,44.609,7.98,1.6,4
60308097,-110.989,44.742,9.4,1.56,4
60308102,-110.993,44.745,9.3,1.4,2
60308127,-111.033,44.737,10.14,2.18,6
60308207,-110.576,44.404,7.13,1.18,2
60308547,-110.49,44.575,7.01,1.6,4
60308557,-110.489,44.573,8.33,1.74,2
60308562,-110.494,44.574,6.89,1.77,4
60308567,-110.501,44.572,6.79,2.7,11
60308582,-110.495,44.571,5.74,2.18,7
60308587,-110.494,44.573,7.02,1.96,4
60308592,-110.495,44.575,7.49,2.26,7
60308647,-110.49,44.576,6.87,2.02,5
60308652,-110.487,44.573,6.74,2.37,8
60308657,-110.485,44.575,7.54,2.01,5
60308662,-110.488,44.572,5.53,1.6,4
60308667,-110.485,44.572,7.09,1.54,5
60308687,-110.48,44.572,7.02,1.55,4
60308692,-110.482,44.575,8.23,1.47,2
60308712,-110.484,44.575,6.74,1.28,4
60308817,-111.054,44.748,10.91,1.14,4
60308822,-111.029,44.767,11.2,1.79,5
60308937,-110.46,44.68,7.26,1.91,3
60309062,-110.233,44.754,10.7,2.37,7
60309067,-110.239,44.76,9.71,2.04,5
60309072,-110.238,44.748,10.25,2.32,7
60309327,-110.775,44.755,6.84,1.37,3
60309477,-110.785,44.736,7.45,1.23,2
60309677,-110.466,44.662,6.89,1.94,2
60309687,-110.464,44.666,8.81,1.97,6
60309712,-110.626,44.375,8.03,2.36,7
60309877,-110.972,44.567,15.21,2.02,7
60310252,-111.095,44.777,12.47,1.16,4
60310262,-111.09,44.778,12.04,0.76,4
60310282,-110.688,44.306,12.82,1.96,6
60310292,-110.68,44.299,11.42,2.98,12
60310312,-111.1,44.774,11.98,1.31,5
60310317,-111.092,44.778,12.62,0.57,4
60310352,-111.097,44.776,12.01,1.02,4
60310407,-111.061,44.76,9.85,1.06,4
60310512,-110.831,44.791,5.74,0.92,2
60310562,-110.964,44.634,10.49,1.45,6
60310582,-110.969,44.632,10.72,1.26,3
