Evid,Date,Time,EqLat,EqLon,EqDep,EqML,EqMC,N,Dmin,ErrZ,ErrR,Net,Sta,Cmp,SLat,SLon,SElev,Repi,Rhyp,SML,Corr,AmpE,UnE,PerE,SnrE,AmpN,UnN,PerN,SnrN,halfAmpH,CatMag,H,GoodDep
60227777,2017-08-24,15:39:01.89,44.791000000000004,-111.334,13.95,1.74,-9.99,9,12.0,0.9,3.0,WY,YNR,HH,44.7155,-110.67917,2.336,52.4,82.986,2.05,0.35,0.33258855,mm,0.42,8.23953438,0.17352408,mm,0.4,8.33710957,0.1265281575,1.74,0.8602150537630001,True
60227782,2017-08-24,15:39:03.15,44.773999999999994,-111.256,5.56,1.61,-9.99,7,5.0,1.3,1.0,WY,YFT,HH,44.45133,-110.83583,2.292,48.9,71.7165,1.61,0.2,0.14009346,mm,0.4,4.41568947,0.11678604,mm,0.34,5.06251478,0.064219875,1.61,0.8992805755399998,True
60227782,2017-08-24,15:39:03.15,44.773999999999994,-111.256,5.56,1.61,-9.99,7,5.0,1.3,1.0,WY,YHL,HH,44.8509,-111.18299999999999,2.6910000000000003,10.3,17.2682,0.97,0.0,0.59493378,mm,0.3,24.3354721,0.74390505,mm,0.36,39.8078232,0.3347097075,1.61,0.8992805755399998,True
60227782,2017-08-24,15:39:03.15,44.773999999999994,-111.256,5.56,1.61,-9.99,7,5.0,1.3,1.0,WY,YMR,HH,44.66867,-110.965,2.149,25.8,39.0852,1.27,-0.38,1.03508793,mm,0.38,9.59375191,1.21034868,mm,0.52,14.200473800000001,0.5613591525,1.61,0.8992805755399998,True
60227782,2017-08-24,15:39:03.15,44.773999999999994,-111.256,5.56,1.61,-9.99,7,5.0,1.3,1.0,WY,YNR,HH,44.7155,-110.67917,2.336,46.0,67.618,1.95,0.35,0.33258842,mm,0.42,8.24349403,0.17352408,mm,0.4,8.35330105,0.126528125,1.61,0.8992805755399998,True
60227852,2017-08-25,10:07:34.19,44.422,-110.59,5.78,1.17,-9.99,16,2.0,0.3,0.3,US,LKWY,BH,44.5652,-110.4,2.424,21.9,33.7501,1.24,0.06,0.63435944,mm,0.4,10.0802126,0.56353707,mm,0.35,15.4344158,0.2994741275,1.17,0.346020761246,True
60227852,2017-08-25,10:07:34.19,44.422,-110.59,5.78,1.17,-9.99,16,2.0,0.3,0.3,WY,YMR,HH,44.66867,-110.965,2.149,40.5,60.0081,0.75,-0.38,0.09496278,mm,0.38,7.64181185,0.11864773,mm,0.3,8.22008896,0.0534026275,1.17,0.346020761246,True
60227852,2017-08-25,10:07:34.19,44.422,-110.59,5.78,1.17,-9.99,16,2.0,0.3,0.3,WY,YNR,HH,44.7155,-110.67917,2.336,33.4,49.9791,1.53,0.35,0.12381879,mm,0.38,3.85332012,0.17817605,mm,0.24,6.53210974,0.07549871,1.17,0.346020761246,True
60227947,2017-08-26,14:15:09.99,44.317,-110.316,10.83,1.23,-9.99,14,9.0,1.1,0.6,US,LKWY,BH,44.5652,-110.4,2.424,28.4,46.8256,1.38,0.06,0.35651505,mm,0.35,4.95886278,0.30196612,mm,0.25,7.99675417,0.1646202925,1.23,0.831024930748,True
60227947,2017-08-26,14:15:09.99,44.317,-110.316,10.83,1.23,-9.99,14,9.0,1.1,0.6,WY,YFT,HH,44.45133,-110.83583,2.292,43.9,68.6124,1.09,0.2,0.04594024,mm,0.28,3.06459308,0.05177558,mm,0.48,3.60494852,0.024428955,1.23,0.831024930748,True
60227947,2017-08-26,14:15:09.99,44.317,-110.316,10.83,1.23,-9.99,14,9.0,1.1,0.6,WY,YPP,HH,44.271,-110.8045,2.707,39.2,61.9961,1.28,0.0,0.15246437,mm,0.06,6.27266312,0.16917242,mm,0.08,9.1863575,0.0804091975,1.23,0.831024930748,True
60227947,2017-08-26,14:15:09.99,44.317,-110.316,10.83,1.23,-9.99,14,9.0,1.1,0.6,WY,YTP,HH,44.39183,-110.285,2.384,8.7,19.4538,1.55,0.0,2.26027615,mm,0.24,69.851738,2.11251426,mm,0.12,76.08015440000001,1.0931976025,1.23,0.831024930748,True
60228037,2017-08-27,10:50:07.77,44.652,-110.939,10.94,1.39,-9.99,18,6.0,0.7,0.3,WY,YFT,HH,44.45133,-110.83583,2.292,23.8,40.4765,1.17,0.2,0.20252016,mm,0.32,10.604810699999998,0.27192876,mm,0.14,10.617809300000001,0.11861223,1.39,0.54844606947,True
60228037,2017-08-27,10:50:07.77,44.652,-110.939,10.94,1.39,-9.99,18,6.0,0.7,0.3,WY,YHL,HH,44.8509,-111.18299999999999,2.6910000000000003,29.3,48.1746,1.03,0.0,0.16963106,mm,0.54,9.85070419,0.11645102,mm,0.54,7.25602674,0.07152052,1.39,0.54844606947,True
60228037,2017-08-27,10:50:07.77,44.652,-110.939,10.94,1.39,-9.99,18,6.0,0.7,0.3,WY,YMR,HH,44.66867,-110.965,2.149,2.8,12.0693,1.58,-0.38,6.66956559,mm,0.16,40.1034279,7.78414994,mm,0.24,74.8373718,3.6134288825,1.39,0.54844606947,True
60228037,2017-08-27,10:50:07.77,44.652,-110.939,10.94,1.39,-9.99,18,6.0,0.7,0.3,WY,YNR,HH,44.7155,-110.67917,2.336,21.7,37.546,1.42,0.35,0.55432642,mm,0.08,13.2917452,0.38974721,mm,0.2,10.769879300000001,0.2360184075,1.39,0.54844606947,True
60228037,2017-08-27,10:50:07.77,44.652,-110.939,10.94,1.39,-9.99,18,6.0,0.7,0.3,WY,YPP,HH,44.271,-110.8045,2.707,43.7,68.4153,1.5,0.0,0.19892849,mm,0.06,10.0152979,0.15606115,mm,0.06,17.982624100000002,0.08874741,1.39,0.54844606947,True
60228572,2017-08-29,07:57:09.12,44.446999999999996,-110.896,6.88,0.87,-9.99,9,5.0,0.6,0.8,WY,YFT,HH,44.45133,-110.83583,2.292,4.8,10.8047,1.21,0.2,0.82978517,mm,0.1,42.5969124,0.79942714,mm,0.22,32.1133575,0.4073030775,0.87,0.726744186047,True
60228572,2017-08-29,07:57:09.12,44.446999999999996,-110.896,6.88,0.87,-9.99,9,5.0,0.6,0.8,WY,YMR,HH,44.66867,-110.965,2.149,25.3,39.3818,0.54,-0.38,0.19094093,mm,0.42,6.2035203,0.2236141,mm,0.24,5.88387108,0.1036387575,0.87,0.726744186047,True
60228582,2017-08-29,08:24:28.55,44.323,-110.31700000000001,11.8,1.35,-9.99,14,8.0,1.0,0.8,US,LKWY,BH,44.5652,-110.4,2.424,27.7,46.6212,1.37,0.06,0.31440175,mm,0.25,7.07663488,0.33692904,mm,0.4,15.370572099999999,0.1628326975,1.35,0.6779661016949999,True
60228582,2017-08-29,08:24:28.55,44.323,-110.31700000000001,11.8,1.35,-9.99,14,8.0,1.0,0.8,WY,YFT,HH,44.45133,-110.83583,2.292,43.6,68.9385,1.32,0.2,0.09351426,mm,0.54,5.89214993,0.07482413,mm,0.38,4.8949666,0.0420845975,1.35,0.6779661016949999,True
60228582,2017-08-29,08:24:28.55,44.323,-110.31700000000001,11.8,1.35,-9.99,14,8.0,1.0,0.8,WY,YPP,HH,44.271,-110.8045,2.707,39.2,62.7506,1.72,0.0,0.42158227,mm,0.08,11.185908300000001,0.61637994,mm,0.06,16.7549973,0.2594905525,1.35,0.6779661016949999,True
60228582,2017-08-29,08:24:28.55,44.323,-110.31700000000001,11.8,1.35,-9.99,14,8.0,1.0,0.8,WY,YTP,HH,44.39183,-110.285,2.384,8.1,18.1122,1.8,0.0,3.97354394,mm,0.24,93.0108795,5.76197818,mm,0.1,135.90919499999998,2.43388053,1.35,0.6779661016949999,True
60228812,2017-08-30,19:43:05.40,44.065,-110.508,6.11,1.76,-9.99,18,22.0,0.7,0.4,US,LKWY,BH,44.5652,-110.4,2.424,56.3,82.5776,1.82,0.06,0.23139129,mm,0.4,4.22926998,0.23202202,mm,0.25,3.61160636,0.1158533275,1.76,3.60065466448,False
60228812,2017-08-30,19:43:05.40,44.065,-110.508,6.11,1.76,-9.99,18,22.0,0.7,0.4,IW,REDW,BH,43.3624,-110.8518,2.1919999999999997,82.9,120.18,0.87,0.0,0.01857143,mm,0.35,3.7701664,0.0914436,mm,1.35,2.22257042,0.0275037575,1.76,3.60065466448,False
60228812,2017-08-30,19:43:05.40,44.065,-110.508,6.11,1.76,-9.99,18,22.0,0.7,0.4,WY,YFT,HH,44.45133,-110.83583,2.292,50.3,74.0982,1.69,0.2,0.14157015,mm,0.56,2.71809673,0.16865853,mm,0.64,4.57416964,0.07755717,1.76,3.60065466448,False
60236912,2017-09-06,12:17:10.88,44.65,-110.723,12.26,1.67,-9.99,9,8.0,2.0,0.8,WY,YNR,HH,44.7155,-110.67917,2.336,8.1,20.0674,1.31,0.35,0.56297574,mm,0.16,14.0791759,0.60361331,mm,0.26,14.2146568,0.2916472625,1.67,0.652528548124,True
60236912,2017-09-06,12:17:10.88,44.65,-110.723,12.26,1.67,-9.99,9,8.0,2.0,0.8,WY,YUF,HH,44.7126,-110.5117,2.394,18.1,33.6437,2.02,0.61,1.07595984,mm,0.16,3.71273565,0.96440557,mm,0.16,3.56675577,0.5100913525,1.67,0.652528548124,True
60246837,2017-09-17,05:34:15.22,44.294,-110.822,9.53,2.04,-9.99,19,3.0,0.5,0.4,US,LKWY,BH,44.5652,-110.4,2.424,45.1,69.3104,2.21,0.06,1.21526584,mm,0.55,18.7728329,0.55640802,mm,0.95,13.536287300000001,0.442918465,2.04,0.31479538300099996,True
60246837,2017-09-17,05:34:15.22,44.294,-110.822,9.53,2.04,-9.99,19,3.0,0.5,0.4,WY,YMP,HH,44.74017,-110.156,2.7739999999999996,72.5,107.986,1.69,0.0,0.15671504,mm,1.64,9.11702919,0.13432079,mm,1.46,5.03464985,0.0727589575,2.04,0.31479538300099996,True
60246837,2017-09-17,05:34:15.22,44.294,-110.822,9.53,2.04,-9.99,19,3.0,0.5,0.4,WY,YNR,HH,44.7155,-110.67917,2.336,48.3,73.8233,2.29,0.35,0.39679939,mm,1.38,14.022303599999999,0.48338626,mm,0.42,23.2755775,0.2200464125,2.04,0.31479538300099996,True
60246837,2017-09-17,05:34:15.22,44.294,-110.822,9.53,2.04,-9.99,19,3.0,0.5,0.4,WY,YTP,HH,44.39183,-110.285,2.384,44.1,67.9004,1.56,0.0,0.23061021,mm,0.4,8.51899242,0.29362855,mm,1.46,16.7833271,0.13105969,2.04,0.31479538300099996,True
60246847,2017-09-17,05:38:44.05,44.302,-110.84200000000001,9.53,3.15,-9.99,39,5.0,0.7,0.3,US,LKWY,BH,44.5652,-110.4,2.424,45.7,70.1564,3.39,0.06,18.1953436,mm,0.55,263.030029,8.70372325,mm,1.0,182.463806,6.7247667125,3.15,0.524658971668,True
60246847,2017-09-17,05:38:44.05,44.302,-110.84200000000001,9.53,3.15,-9.99,39,5.0,0.7,0.3,WY,YEE,HH,44.4853,-109.8969,2.27,77.8,115.473,2.71,0.0,1.28630899,mm,1.08,29.160032300000005,1.67095482,mm,1.26,12.288302400000001,0.7393159525,3.15,0.524658971668,True
60246847,2017-09-17,05:38:44.05,44.302,-110.84200000000001,9.53,3.15,-9.99,39,5.0,0.7,0.3,WY,YHR,HH,44.106,-110.0816,2.9760000000000004,64.4,96.5468,2.83,0.0,2.14016058,mm,0.48,6.46012354,1.79987229,mm,0.42,11.3202219,0.9850082175,3.15,0.524658971668,True
60246847,2017-09-17,05:38:44.05,44.302,-110.84200000000001,9.53,3.15,-9.99,39,5.0,0.7,0.3,WY,YMP,HH,44.74017,-110.156,2.7739999999999996,73.0,108.693,2.87,0.0,2.35657059,mm,0.98,88.1675949,2.28126839,mm,1.74,76.8671036,1.159459745,3.15,0.524658971668,True
60246847,2017-09-17,05:38:44.05,44.302,-110.84200000000001,9.53,3.15,-9.99,39,5.0,0.7,0.3,WY,YNE,HH,45.0076,-110.008,2.343,102.5,150.376,2.45,0.0,0.56245146,mm,0.9,42.8723984,0.56194054,mm,1.48,24.636163699999997,0.281098,3.15,0.524658971668,True
60246847,2017-09-17,05:38:44.05,44.302,-110.84200000000001,9.53,3.15,-9.99,39,5.0,0.7,0.3,WY,YNR,HH,44.7155,-110.67917,2.336,47.7,72.977,3.47,0.35,6.48917228,mm,0.58,211.32543900000002,6.89265788,mm,0.42,340.997162,3.34545754,3.15,0.524658971668,True
60246847,2017-09-17,05:38:44.05,44.302,-110.84200000000001,9.53,3.15,-9.99,39,5.0,0.7,0.3,WY,YTP,HH,44.39183,-110.285,2.384,45.4,69.7334,2.67,0.0,2.93611959,mm,0.44,73.3505402,4.64727521,mm,1.5,147.119415,1.8958487000000002,3.15,0.524658971668,True
60246847,2017-09-17,05:38:44.05,44.302,-110.84200000000001,9.53,3.15,-9.99,39,5.0,0.7,0.3,WY,YUF,HH,44.7126,-110.5117,2.394,52.6,79.8898,3.65,0.61,4.57123414,mm,0.62,28.435192100000002,4.16032121,mm,0.9,16.839794199999996,2.1828888375,3.15,0.524658971668,True
60249057,2017-09-23,22:51:14.14,44.721000000000004,-111.304,8.11,2.12,-9.99,18,5.0,1.1,0.6,US,BOZ,BH,45.59697,-111.62966999999999,1.589,100.7,146.795,2.11,0.17,0.13566643,mm,0.2,7.17309141,0.20994316,mm,0.25,4.6566453,0.0864023975,2.12,0.616522811344,True
60249057,2017-09-23,22:51:14.14,44.721000000000004,-111.304,8.11,2.12,-9.99,18,5.0,1.1,0.6,US,LKWY,BH,44.5652,-110.4,2.424,73.6,108.493,1.77,0.06,0.20367264,mm,0.45,3.4441824,0.12385410000000002,mm,0.55,4.11247396,0.081881685,2.12,0.616522811344,True
60249057,2017-09-23,22:51:14.14,44.721000000000004,-111.304,8.11,2.12,-9.99,18,5.0,1.1,0.6,WY,YHL,HH,44.8509,-111.18299999999999,2.6910000000000003,17.3,29.1087,1.86,0.0,3.64733621,mm,0.42,151.573059,2.74798572,mm,0.44,63.3777504,1.5988304825,2.12,0.616522811344,True
60249057,2017-09-23,22:51:14.14,44.721000000000004,-111.304,8.11,2.12,-9.99,18,5.0,1.1,0.6,WY,YNR,HH,44.7155,-110.67917,2.336,49.4,74.3083,2.47,0.35,0.74413028,mm,0.38,16.8530617,0.57536814,mm,0.3,15.445325899999998,0.329874605,2.12,0.616522811344,True
60249632,2017-09-26,06:31:10.18,44.821000000000005,-110.65100000000001,8.96,2.87,-9.99,31,12.0,0.8,0.4,US,BOZ,BH,45.59697,-111.62966999999999,1.589,115.4,168.19400000000002,2.65,0.17,0.50682601,mm,0.3,28.3337784,0.45641165,mm,0.3,38.475605,0.240809415,2.87,1.3392857142899999,True
60249632,2017-09-26,06:31:10.18,44.821000000000005,-110.65100000000001,8.96,2.87,-9.99,31,12.0,0.8,0.4,US,LKWY,BH,44.5652,-110.4,2.424,34.7,54.2185,2.64,0.06,4.57464382,mm,0.5,78.1520767,3.06632206,mm,0.45,71.2701416,1.91024147,2.87,1.3392857142899999,True
60249632,2017-09-26,06:31:10.18,44.821000000000005,-110.65100000000001,8.96,2.87,-9.99,31,12.0,0.8,0.4,WY,YHL,HH,44.8509,-111.18299999999999,2.6910000000000003,42.1,64.6475,2.59,0.0,3.10711384,mm,0.34,98.43662259999999,1.88144043,mm,0.44,101.09429899999999,1.2471385675,2.87,1.3392857142899999,True
60249632,2017-09-26,06:31:10.18,44.821000000000005,-110.65100000000001,8.96,2.87,-9.99,31,12.0,0.8,0.4,WY,YMP,HH,44.74017,-110.156,2.7739999999999996,40.1,61.8276,2.27,0.0,1.49704602,mm,0.46,35.628303499999994,2.1303693999999997,mm,0.44,44.9222679,0.906853855,2.87,1.3392857142899999,True
60249632,2017-09-26,06:31:10.18,44.821000000000005,-110.65100000000001,8.96,2.87,-9.99,31,12.0,0.8,0.4,WY,YNR,HH,44.7155,-110.67917,2.336,11.9,22.3004,3.3,0.35,79.7077084,mm,0.46,625.21167,33.6352974,mm,0.1,293.851746,28.33575145,2.87,1.3392857142899999,True
60249632,2017-09-26,06:31:10.18,44.821000000000005,-110.65100000000001,8.96,2.87,-9.99,31,12.0,0.8,0.4,WY,YTP,HH,44.39183,-110.285,2.384,55.8,83.9789,1.79,0.0,0.24352015,mm,0.7,4.23877764,0.20298336,mm,0.84,8.60011387,0.1116258775,2.87,1.3392857142899999,True
60253567,2017-10-17,08:35:24.22,44.735,-111.257,14.98,1.72,-9.99,18,3.0,0.7,0.6,US,BOZ,BH,45.59697,-111.62966999999999,1.589,100.2,151.161,1.95,0.17,0.13130192,mm,0.25,3.73556876,0.10834686,mm,0.35,1.80527234,0.059912195,1.72,0.20026702269699997,True
60253567,2017-10-17,08:35:24.22,44.735,-111.257,14.98,1.72,-9.99,18,3.0,0.7,0.6,WY,YFT,HH,44.45133,-110.83583,2.292,45.9,74.657,1.56,0.2,0.14666546,mm,0.16,2.59029722,0.14146433,mm,0.22,3.30126143,0.0720324475,1.72,0.20026702269699997,True
60253567,2017-10-17,08:35:24.22,44.735,-111.257,14.98,1.72,-9.99,18,3.0,0.7,0.6,WY,YHL,HH,44.8509,-111.18299999999999,2.6910000000000003,14.2,30.6658,1.99,0.0,4.88798097,mm,0.4,21.3042049,1.77777253,mm,0.22,18.1778355,1.666438375,1.72,0.20026702269699997,True
60253567,2017-10-17,08:35:24.22,44.735,-111.257,14.98,1.72,-9.99,18,3.0,0.7,0.6,WY,YMR,HH,44.66867,-110.965,2.149,24.2,44.3621,1.18,-0.38,0.9423231,mm,0.26,15.5964508,0.86590705,mm,0.3,13.253829000000001,0.4520575375,1.72,0.20026702269699997,True
60253567,2017-10-17,08:35:24.22,44.735,-111.257,14.98,1.72,-9.99,18,3.0,0.7,0.6,WY,YNR,HH,44.7155,-110.67917,2.336,45.7,74.3763,2.21,0.35,0.41669076,mm,0.24,10.942867300000001,0.50328935,mm,0.26,11.2193041,0.2299950275,1.72,0.20026702269699997,True
60254992,2017-10-28,05:29:17.63,44.733000000000004,-110.99700000000001,9.63,1.53,-9.99,22,3.0,0.6,0.4,WY,YFT,HH,44.45133,-110.83583,2.292,33.8,53.4685,1.5,0.2,0.19777462,mm,0.3,3.71532917,0.20235936,mm,0.22,5.02529669,0.100033495,1.53,0.311526479751,True
60254992,2017-10-28,05:29:17.63,44.733000000000004,-110.99700000000001,9.63,1.53,-9.99,22,3.0,0.6,0.4,WY,YHL,HH,44.8509,-111.18299999999999,2.6910000000000003,19.7,33.69,1.09,0.0,0.4866074000000001,mm,0.48,8.99828625,0.37568644,mm,0.4,10.2798605,0.21557346,1.53,0.311526479751,True
60254992,2017-10-28,05:29:17.63,44.733000000000004,-110.99700000000001,9.63,1.53,-9.99,22,3.0,0.6,0.4,WY,YMR,HH,44.66867,-110.965,2.149,7.5,16.8869,1.61,-0.38,5.48324212,mm,0.16,105.50983400000001,6.750108900000001,mm,0.14,50.2161446,3.058337755,1.53,0.311526479751,True
60254992,2017-10-28,05:29:17.63,44.733000000000004,-110.99700000000001,9.63,1.53,-9.99,22,3.0,0.6,0.4,WY,YNR,HH,44.7155,-110.67917,2.336,25.2,41.3866,1.48,0.35,0.45318423,mm,0.1,11.913162199999999,0.22830483,mm,0.56,6.30333996,0.170372265,1.53,0.311526479751,True
60254992,2017-10-28,05:29:17.63,44.733000000000004,-110.99700000000001,9.63,1.53,-9.99,22,3.0,0.6,0.4,WY,YPP,HH,44.271,-110.8045,2.707,53.5,81.235,1.74,0.0,0.22084189,mm,0.16,3.7079668,0.20815662,mm,0.14,8.54877186,0.1072496275,1.53,0.311526479751,True
60255427,2017-10-30,09:29:53.97,44.73,-111.0,9.87,2.24,-9.99,19,3.0,0.5,0.3,US,BOZ,BH,45.59697,-111.62966999999999,1.589,108.2,158.68,2.19,0.17,0.20254545,mm,0.25,5.65173864,0.13311077,mm,0.3,3.378335,0.083914055,2.24,0.303951367781,True
60255427,2017-10-30,09:29:53.97,44.73,-111.0,9.87,2.24,-9.99,19,3.0,0.5,0.3,US,LKWY,BH,44.5652,-110.4,2.424,50.9,77.7478,2.19,0.06,0.68855366,mm,0.35,9.66880894,0.67813501,mm,0.25,6.29705429,0.3416721675,2.24,0.303951367781,True
60255427,2017-10-30,09:29:53.97,44.73,-111.0,9.87,2.24,-9.99,19,3.0,0.5,0.3,WY,YFT,HH,44.45133,-110.83583,2.292,33.7,53.5141,2.25,0.2,1.13688506,mm,0.46,26.8879642,1.0867618000000001,mm,0.26,23.1619148,0.555911715,2.24,0.303951367781,True
60255427,2017-10-30,09:29:53.97,44.73,-111.0,9.87,2.24,-9.99,19,3.0,0.5,0.3,WY,YMP,HH,44.74017,-110.156,2.7739999999999996,66.7,100.04799999999999,1.62,0.0,0.13348646,mm,0.62,3.6324438999999997,0.16749474,mm,0.42,4.19103956,0.0752453,2.24,0.303951367781,True
60255427,2017-10-30,09:29:53.97,44.73,-111.0,9.87,2.24,-9.99,19,3.0,0.5,0.3,WY,YMR,HH,44.66867,-110.965,2.149,7.4,16.9686,2.12,-0.38,23.279116199999997,mm,0.16,407.85400400000003,27.130324800000004,mm,0.16,274.344696,12.60236025,2.24,0.303951367781,True
60255427,2017-10-30,09:29:53.97,44.73,-111.0,9.87,2.24,-9.99,19,3.0,0.5,0.3,WY,YNR,HH,44.7155,-110.67917,2.336,25.4,41.8575,2.47,0.35,4.37575594,mm,0.12,131.429153,2.22466245,mm,0.32,62.841609999999996,1.6501045975,2.24,0.303951367781,True
60255602,2017-10-31,05:00:45.84,44.445,-110.541,3.98,1.86,-9.99,17,4.0,0.7,0.3,US,LKWY,BH,44.5652,-110.4,2.424,17.4,26.045,2.11,0.06,5.70209354,mm,0.45,65.6184082,5.54160953,mm,0.45,55.34615329999999,2.8109257675,1.86,1.00502512563,True
60255602,2017-10-31,05:00:45.84,44.445,-110.541,3.98,1.86,-9.99,17,4.0,0.7,0.3,WY,YFT,HH,44.45133,-110.83583,2.292,23.4,34.5211,1.88,0.2,1.2552596999999999,mm,0.88,30.302795399999997,1.16330512,mm,0.7,20.9565449,0.604641205,1.86,1.00502512563,True
60255602,2017-10-31,05:00:45.84,44.445,-110.541,3.98,1.86,-9.99,17,4.0,0.7,0.3,WY,YMP,HH,44.74017,-110.156,2.7739999999999996,44.8,64.77199999999999,1.76,0.0,0.36089117,mm,1.48,13.6685905,0.28928777,mm,0.82,3.70892453,0.162544735,1.86,1.00502512563,True
60255602,2017-10-31,05:00:45.84,44.445,-110.541,3.98,1.86,-9.99,17,4.0,0.7,0.3,WY,YMR,HH,44.66867,-110.965,2.149,41.8,60.5304,1.53,-0.38,0.56963477,mm,0.92,6.18533182,0.73479403,mm,0.98,14.273599599999999,0.3261072,1.86,1.00502512563,True
60255602,2017-10-31,05:00:45.84,44.445,-110.541,3.98,1.86,-9.99,17,4.0,0.7,0.3,WY,YNR,HH,44.7155,-110.67917,2.336,32.0,46.6759,1.93,0.35,0.67627143,mm,0.7,13.0318766,0.53652484,mm,0.56,13.1811171,0.3031990675,1.86,1.00502512563,True
60255602,2017-10-31,05:00:45.84,44.445,-110.541,3.98,1.86,-9.99,17,4.0,0.7,0.3,WY,YTP,HH,44.39183,-110.285,2.384,21.2,31.4126,1.13,0.0,0.53990362,mm,0.58,8.72074032,0.41522367,mm,0.92,8.28207874,0.2387818225,1.86,1.00502512563,True
60256447,2017-11-05,14:44:36.13,44.513999999999996,-111.23200000000001,18.2,2.01,-9.99,25,15.0,1.2,0.5,WY,YFT,HH,44.45133,-110.83583,2.292,32.2,58.1326,1.98,0.2,0.74891888,mm,0.24,18.6774082,1.18354682,mm,0.32,11.5418758,0.483116425,2.01,0.8241758241760001,True
60256447,2017-11-05,14:44:36.13,44.513999999999996,-111.23200000000001,18.2,2.01,-9.99,25,15.0,1.2,0.5,WY,YMR,HH,44.66867,-110.965,2.149,27.2,51.2191,1.49,-0.38,1.52965181,mm,0.46,21.7678833,2.16967009,mm,0.46,14.416929199999998,0.924830475,2.01,0.8241758241760001,True
60256447,2017-11-05,14:44:36.13,44.513999999999996,-111.23200000000001,18.2,2.01,-9.99,25,15.0,1.2,0.5,WY,YNR,HH,44.7155,-110.67917,2.336,49.1,81.7001,2.21,0.35,0.40251732,mm,0.2,8.60752964,0.31870205,mm,0.16,9.28561974,0.1803048425,2.01,0.8241758241760001,True
60259592,2017-11-26,20:32:30.68,44.778999999999996,-111.428,16.12,2.11,-9.99,23,6.0,0.6,0.4,WY,YHL,HH,44.8509,-111.18299999999999,2.6910000000000003,20.9,40.7825,2.1,0.0,5.08057252,mm,0.52,53.590480799999995,2.6357054,mm,0.36,40.0745964,1.92906948,2.11,0.372208436725,True
60259592,2017-11-26,20:32:30.68,44.778999999999996,-111.428,16.12,2.11,-9.99,23,6.0,0.6,0.4,WY,YMR,HH,44.66867,-110.965,2.149,38.6,65.3403,1.69,-0.38,0.89928739,mm,0.22,10.5698576,0.96759252,mm,0.14,11.831080400000001,0.4667199775,2.11,0.372208436725,True
60259592,2017-11-26,20:32:30.68,44.778999999999996,-111.428,16.12,2.11,-9.99,23,6.0,0.6,0.4,WY,YNR,HH,44.7155,-110.67917,2.336,59.5,94.6581,2.53,0.35,0.66053407,mm,0.22,12.4225273,0.29493426,mm,0.3,6.70507479,0.2388670825,2.11,0.372208436725,True
60261082,2017-12-05,10:08:10.79,44.728,-111.262,16.58,2.21,-9.99,26,3.0,0.4,0.4,US,BOZ,BH,45.59697,-111.62966999999999,1.589,100.8,153.21,2.45,0.17,0.43935604,mm,0.2,9.28865242,0.32001,mm,0.15,8.24707603,0.18984151,2.21,0.18094089264199997,True
60261082,2017-12-05,10:08:10.79,44.728,-111.262,16.58,2.21,-9.99,26,3.0,0.4,0.4,WY,YFT,HH,44.45133,-110.83583,2.292,45.7,75.645,2.21,0.2,0.64933794,mm,0.18,10.214244800000001,0.63813018,mm,0.16,11.364619300000001,0.32186703,2.21,0.18094089264199997,True
60261082,2017-12-05,10:08:10.79,44.728,-111.262,16.58,2.21,-9.99,26,3.0,0.4,0.4,WY,YMR,HH,44.66867,-110.965,2.149,24.4,45.986999999999995,1.56,-0.38,1.8375633999999998,mm,0.14,21.0357609,2.58878894,mm,0.16,42.6874924,1.106588085,2.21,0.18094089264199997,True
60261082,2017-12-05,10:08:10.79,44.728,-111.262,16.58,2.21,-9.99,26,3.0,0.4,0.4,WY,YNR,HH,44.7155,-110.67917,2.336,46.1,76.2055,2.64,0.35,1.13091484,mm,0.24,39.520198799999996,1.31262191,mm,0.44,48.573398600000004,0.6108841875,2.21,0.18094089264199997,True
60261187,2017-12-05,22:24:55.74,44.593999999999994,-111.21799999999999,15.64,1.94,-9.99,26,9.0,0.8,0.4,US,BOZ,BH,45.59697,-111.62966999999999,1.589,116.1,174.102,2.08,0.17,0.12942861,mm,0.2,4.59494734,0.13146629999999998,mm,0.25,3.49602365,0.0652237275,1.94,0.575447570332,True
60261187,2017-12-05,22:24:55.74,44.593999999999994,-111.21799999999999,15.64,1.94,-9.99,26,9.0,0.8,0.4,WY,YFT,HH,44.45133,-110.83583,2.292,34.2,58.8074,2.0,0.2,0.657207,mm,0.18,9.8394537,0.61464794,mm,0.26,16.213790900000003,0.317963735,1.94,0.575447570332,True
60261187,2017-12-05,22:24:55.74,44.593999999999994,-111.21799999999999,15.64,1.94,-9.99,26,9.0,0.8,0.4,WY,YMR,HH,44.66867,-110.965,2.149,21.7,41.4705,1.38,-0.38,1.84912242,mm,0.22,34.115325899999995,2.79106878,mm,0.4,65.2213593,1.1600478,1.94,0.575447570332,True
60261187,2017-12-05,22:24:55.74,44.593999999999994,-111.21799999999999,15.64,1.94,-9.99,26,9.0,0.8,0.4,WY,YNR,HH,44.7155,-110.67917,2.336,44.7,73.4959,2.3,0.35,0.58349703,mm,0.12,18.1156979,0.53908601,mm,0.34,15.9356508,0.28064576,1.94,0.575447570332,True
