DEPTH,ML,NET,STA,DISTANCE,RN,TN,RA,TA,UTC
4.1,1.01,WY,YUF,21.9,3.6145e-05,4.4463e-05,8.3719e-05,6.9034e-05,2020-02-19T03:52:42
3.2,-9.99,IW,LOHW,126.2,1.1506e-05,1.3059e-05,3.367e-06,6.4768e-06,2020-02-19T03:58:09
3.2,-9.99,IW,MOOW,110.3,8.637e-06,6.01e-06,1.2812e-05,1.1729e-05,2020-02-19T03:58:09
3.2,-9.99,IW,SNOW,142.4,2.2209e-05,2.4055e-05,7.7384e-06,1.2034e-05,2020-02-19T03:58:09
3.2,-9.99,RE,JKLK1,98.9,7.744e-05,9.0794e-05,4.904e-05,4.6248e-05,2020-02-19T03:58:09
3.2,-9.99,RE,JKLK2,99.6,4.7333e-05,3.0062e-05,1.3097e-05,9.0078e-06,2020-02-19T03:58:09
3.2,-9.99,RE,JKLK,99.0,6.7332e-05,8.0622e-05,3.6856e-05,8.8878e-05,2020-02-19T03:58:09
3.2,-9.99,US,BOZ,116.0,1.5117e-05,1.7012e-05,1.0992e-05,2.1129e-05,2020-02-19T03:58:09
3.2,-9.99,US,RLMT,127.2,2.1318e-05,8.344e-06,1.3772e-05,1.1787e-05,2020-02-19T03:58:09
3.2,-9.99,WY,YDD,41.9,1.769e-05,1.4322e-05,7.4105e-06,7.9953e-06,2020-02-19T03:58:09
3.2,-9.99,WY,YEE,76.1,5.4201e-05,6.6673e-05,4.119e-05,5.6069e-05,2020-02-19T03:58:09
3.2,-9.99,WY,YFT,32.4,1.8061e-05,7.8191e-05,6.4023e-06,4.4221e-05,2020-02-19T03:58:09
3.2,-9.99,WY,YHB,32.5,4.8932e-05,2.2698e-05,2.5979e-05,1.3056e-05,2020-02-19T03:58:09
3.2,-9.99,WY,YHL,33.7,1.3715e-05,1.6002e-05,1.0999e-05,3.1981e-05,2020-02-19T03:58:09
3.2,-9.99,WY,YMP,49.9,2.2564e-05,2.6557e-05,8.5157e-06,8.1512e-06,2020-02-19T03:58:09
3.2,-9.99,WY,YMR,16.3,2.1501e-05,1.6565e-05,5.3573e-05,4.3455e-05,2020-02-19T03:58:09
3.2,-9.99,WY,YNE,68.3,1.3529e-05,1.4908e-05,1.7601e-06,3.4151e-06,2020-02-19T03:58:09
3.2,-9.99,WY,YNM,6.7,0.0001455,0.00014719,0.00014169,0.00012763,2020-02-19T03:58:09
3.2,-9.99,WY,YNR,8.9,1.8473e-05,1.7438e-05,6.1276e-05,5.5766e-05,2020-02-19T03:58:09
3.2,-9.99,WY,YPP,52.2,8.7548e-06,1.3202e-05,3.0056e-06,7.3232e-06,2020-02-19T03:58:09
3.2,-9.99,WY,YTP,55.6,1.3123e-05,1.9476e-05,1.3096e-05,1.9438e-05,2020-02-19T03:58:09
3.2,-9.99,WY,YUF,22.0,3.7154e-05,4.8231e-05,3.8612e-05,4.2522e-05,2020-02-19T03:58:09
2.5,-9.99,IW,LOHW,126.1,1.4603e-05,2.1426e-05,3.3678e-06,1.1929e-05,2020-02-19T03:58:25
2.5,-9.99,IW,MOOW,110.2,1.4299e-05,1.2208e-05,9.357e-06,1.3375e-05,2020-02-19T03:58:25
2.5,-9.99,IW,SNOW,142.2,2.761e-05,1.9199e-05,1.2078e-05,1.2034e-05,2020-02-19T03:58:25
2.5,-9.99,RE,JKLK1,98.8,4.799e-05,6.5227e-05,3.1736e-05,4.626e-05,2020-02-19T03:58:25
2.5,-9.99,RE,JKLK2,99.4,1.9021e-05,2.1872e-05,7.9162e-06,8.8828e-06,2020-02-19T03:58:25
2.5,-9.99,RE,JKLK,98.8,4.601e-05,5.2348e-05,6.5619e-05,8.8876e-05,2020-02-19T03:58:25
2.5,-9.99,US,BOZ,116.2,1.1096e-05,1.8164e-05,1.214e-05,1.7286e-05,2020-02-19T03:58:25
2.5,-9.99,US,RLMT,127.0,1.4176e-05,8.8543e-06,1.3763e-05,1.4742e-05,2020-02-19T03:58:25
2.5,-9.99,WY,YDD,41.7,2.6184e-05,1.4576e-05,7.5476e-06,1.1797e-05,2020-02-19T03:58:25
2.5,-9.99,WY,YEE,75.9,4.1422e-05,8.8705e-05,6.8729e-05,0.00013752,2020-02-19T03:58:25
2.5,-9.99,WY,YFT,32.3,1.471e-05,8.6167e-05,6.0908e-06,4.4189e-05,2020-02-19T03:58:25
2.5,-9.99,WY,YHB,32.7,4.7298e-05,2.9954e-05,2.6022e-05,1.2289e-05,2020-02-19T03:58:25
2.5,-9.99,WY,YHL,33.9,2.0031e-05,1.9117e-05,1.2068e-05,3.1964e-05,2020-02-19T03:58:25
2.5,-9.99,WY,YMP,49.7,3.3969e-05,2.1662e-05,8.1097e-06,1.4798e-05,2020-02-19T03:58:25
2.5,-9.99,WY,YMR,16.4,6.3902e-05,6.0505e-05,3.6543e-05,3.066e-05,2020-02-19T03:58:25
2.5,-9.99,WY,YNE,68.2,1.2114e-05,1.1528e-05,1.7376e-06,4.5273e-06,2020-02-19T03:58:25
2.5,-9.99,WY,YNM,6.5,0.00017531,0.00018829,0.00012565,0.00012744,2020-02-19T03:58:25
2.5,-9.99,WY,YNR,8.7,3.6946e-05,5.2613e-05,5.7733e-05,2.8781e-05,2020-02-19T03:58:25
2.5,-9.99,WY,YPP,52.1,1.1859e-05,1.7081e-05,1.3544e-05,3.1703e-06,2020-02-19T03:58:25
2.5,-9.99,WY,YTP,55.3,8.7666e-06,1.377e-05,1.3099e-05,9.9467e-06,2020-02-19T03:58:25
2.5,-9.99,WY,YUF,21.8,5.163e-05,4.7693e-05,3.4705e-05,4.2424e-05,2020-02-19T03:58:25
2.0,-9.99,IW,LOHW,126.6,1.4588e-05,1.4318e-05,2.4488e-06,3.593e-06,2020-02-19T03:58:45
2.0,-9.99,IW,MOOW,110.7,7.0296e-06,1.4086e-05,9.3541e-06,1.0294e-05,2020-02-19T03:58:45
2.0,-9.99,IW,SNOW,142.8,3.3483e-05,2.721e-05,1.2081e-05,1.3896e-05,2020-02-19T03:58:45
2.0,-9.99,RE,JKLK1,99.3,4.0797e-05,8.0386e-05,2.1921e-05,2.6699e-05,2020-02-19T03:58:45
2.0,-9.99,RE,JKLK2,99.9,2.1294e-05,3.0922e-05,9.0271e-06,1.1578e-05,2020-02-19T03:58:45
2.0,-9.99,RE,JKLK,99.3,3.2742e-05,6.7805e-05,6.5606e-05,5.589e-05,2020-02-19T03:58:45
2.0,-9.99,US,BOZ,115.8,1.14e-05,1.1227e-05,1.2143e-05,1.7288e-05,2020-02-19T03:58:45
2.0,-9.99,US,RLMT,126.8,1.5793e-05,1.2731e-05,1.2632e-05,1.8798e-05,2020-02-19T03:58:45
2.0,-9.99,WY,YDD,42.2,2.1935e-05,1.593e-05,7.6134e-06,1.1776e-05,2020-02-19T03:58:45
2.0,-9.99,WY,YEE,76.0,7.8627e-05,0.00017653,6.7746e-05,0.000138,2020-02-19T03:58:45
2.0,-9.99,WY,YFT,32.9,1.7266e-05,7.2527e-05,5.987e-06,4.1622e-05,2020-02-19T03:58:45
2.0,-9.99,WY,YHB,32.7,4.9927e-05,2.1414e-05,2.263e-05,1.298e-05,2020-02-19T03:58:45
2.0,-9.99,WY,YHL,33.8,1.8011e-05,1.6342e-05,2.1671e-05,1.7727e-05,2020-02-19T03:58:45
2.0,-9.99,WY,YMP,49.7,2.5511e-05,3.1735e-05,6.8124e-06,8.228e-06,2020-02-19T03:58:45
2.0,-9.99,WY,YMR,16.7,2.8903e-05,3.1759e-05,3.5775e-05,2.8778e-05,2020-02-19T03:58:45
2.0,-9.99,WY,YNE,67.9,1.1517e-05,1.5038e-05,1.7439e-06,4.5219e-06,2020-02-19T03:58:45
2.0,-9.99,WY,YNM,6.6,0.0001919,0.0001491,0.00011728,0.00011863,2020-02-19T03:58:45
2.0,-9.99,WY,YNR,8.9,2.9798e-05,1.8844e-05,5.5852e-05,3.1276e-05,2020-02-19T03:58:45
2.0,-9.99,WY,YPP,52.7,2.5827e-05,9.6564e-06,1.4941e-05,1.4215e-05,2020-02-19T03:58:45
2.0,-9.99,WY,YTP,55.7,1.0586e-05,1.4256e-05,1.6464e-05,1.5267e-05,2020-02-19T03:58:45
2.0,-9.99,WY,YUF,21.8,3.9567e-05,6.4649e-05,3.5177e-05,3.7421e-05,2020-02-19T03:58:45
4.8,0.73,IW,LOHW,126.3,2.0507e-05,1.9308e-05,5.1916e-06,8.5203e-06,2020-02-19T04:00:06
4.8,0.73,IW,MOOW,110.4,1.0104e-05,1.1843e-05,7.1627e-06,7.5457e-06,2020-02-19T04:00:06
4.8,0.73,IW,SNOW,142.5,2.1923e-05,3.0705e-05,1.0969e-05,1.2316e-05,2020-02-19T04:00:06
4.8,0.73,RE,JKLK1,99.1,0.00011099,7.2135e-05,3.8431e-05,1.775e-05,2020-02-19T04:00:06
4.8,0.73,RE,JKLK2,99.7,6.2679e-05,3.7411e-05,1.1679e-05,1.013e-05,2020-02-19T04:00:06
4.8,0.73,RE,JKLK,99.1,8.8371e-05,6.2297e-05,7.3189e-05,4.5455e-05,2020-02-19T04:00:06
4.8,0.73,US,BOZ,115.9,1.3889e-05,9.3328e-06,1.4214e-05,1.752e-05,2020-02-19T04:00:06
4.8,0.73,US,RLMT,127.0,9.7169e-06,2.7978e-05,9.7865e-06,2.1451e-05,2020-02-19T04:00:06
4.8,0.73,WY,YDD,42.0,1.9625e-05,1.8336e-05,1.141e-05,9.9156e-06,2020-02-19T04:00:06
4.8,0.73,WY,YEE,76.0,6.3837e-05,8.909e-05,3.4176e-05,7.9059e-05,2020-02-19T04:00:06
4.8,0.73,WY,YFT,32.6,2.2236e-05,8.3969e-05,9.9873e-06,4.2555e-05,2020-02-19T04:00:06
4.8,0.73,WY,YHB,32.6,5.7887e-05,3.5393e-05,7.4927e-05,1.5309e-05,2020-02-19T04:00:06
4.8,0.73,WY,YHL,33.7,1.2784e-05,1.5293e-05,1.1168e-05,1.6922e-05,2020-02-19T04:00:06
4.8,0.73,WY,YMP,49.8,1.2139e-05,1.4811e-05,9.5288e-06,2.3855e-05,2020-02-19T04:00:06
4.8,0.73,WY,YMR,16.4,2.531e-05,2.9399e-05,0.00011428,0.00011016,2020-02-19T04:00:06
4.8,0.73,WY,YNE,68.1,1.0704e-05,1.0882e-05,3.1014e-06,5.232e-06,2020-02-19T04:00:06
4.8,0.73,WY,YNM,6.7,0.00016915,0.00019261,0.00061451,0.00029576,2020-02-19T04:00:06
4.8,0.73,WY,YNR,8.9,2.9158e-05,2.9796e-05,0.00024033,0.00023578,2020-02-19T04:00:06
4.8,0.73,WY,YPP,52.4,2.1365e-05,1.7325e-05,1.1799e-05,1.4766e-05,2020-02-19T04:00:06
4.8,0.73,WY,YTP,55.6,2.1634e-05,2.3528e-05,1.4692e-05,8.3985e-06,2020-02-19T04:00:06
4.8,0.73,WY,YUF,21.9,4.9007e-05,3.4038e-05,9.8928e-05,6.822e-05,2020-02-19T04:00:06
4.7,-9.99,IW,LOHW,126.0,9.4201e-06,1.8161e-05,2.5456e-06,3.4369e-06,2020-02-19T04:00:50
4.7,-9.99,IW,MOOW,110.0,7.5899e-06,9.9895e-06,9.309e-06,7.8973e-06,2020-02-19T04:00:50
4.7,-9.99,IW,SNOW,142.1,2.5834e-05,2.2197e-05,1.2145e-05,1.3739e-05,2020-02-19T04:00:50
4.7,-9.99,RE,JKLK1,98.7,8.1469e-05,8.5369e-05,2.8753e-05,2.5261e-05,2020-02-19T04:00:50
4.7,-9.99,RE,JKLK2,99.3,3.666e-05,5.0142e-05,9.1775e-06,1.1829e-05,2020-02-19T04:00:50
4.7,-9.99,RE,JKLK,98.7,7.0305e-05,7.7417e-05,5.6414e-05,4.8744e-05,2020-02-19T04:00:50
4.7,-9.99,US,BOZ,116.3,7.9446e-06,1.5558e-05,1.5597e-05,1.2984e-05,2020-02-19T04:00:50
4.7,-9.99,US,RLMT,127.1,1.4263e-05,1.4764e-05,2.3181e-05,1.0314e-05,2020-02-19T04:00:50
4.7,-9.99,WY,YDD,41.6,1.6407e-05,1.7486e-05,7.9733e-06,9.0906e-06,2020-02-19T04:00:50
4.7,-9.99,WY,YEE,75.8,2.7662e-05,6.4637e-05,2.8875e-05,4.6278e-05,2020-02-19T04:00:50
4.7,-9.99,WY,YFT,32.2,2.1691e-05,9.6634e-05,5.2992e-06,4.2063e-05,2020-02-19T04:00:50
4.7,-9.99,WY,YHB,32.7,4.4941e-05,3.2423e-05,2.3527e-05,1.4434e-05,2020-02-19T04:00:50
4.7,-9.99,WY,YHL,33.9,2.3039e-05,2.1783e-05,1.4494e-05,1.7933e-05,2020-02-19T04:00:50
4.7,-9.99,WY,YMP,49.8,1.6802e-05,1.823e-05,1.0813e-05,1.1374e-05,2020-02-19T04:00:50
4.7,-9.99,WY,YMR,16.3,4.3414e-05,2.4749e-05,4.7451e-05,3.7097e-05,2020-02-19T04:00:50
4.7,-9.99,WY,YNE,68.2,1.2683e-05,1.1948e-05,2.1001e-06,1.907e-06,2020-02-19T04:00:50
4.7,-9.99,WY,YNM,6.5,0.00016574,0.00015149,0.00023143,0.00014253,2020-02-19T04:00:50
4.7,-9.99,WY,YNR,8.7,1.8629e-05,2.8151e-05,7.5387e-05,8.298e-05,2020-02-19T04:00:50
4.7,-9.99,WY,YPP,52.0,1.4636e-05,1.7079e-05,6.6602e-06,9.3297e-06,2020-02-19T04:00:50
4.7,-9.99,WY,YTP,55.3,1.1233e-05,1.7048e-05,2.0816e-05,1.6276e-05,2020-02-19T04:00:50
4.7,-9.99,WY,YUF,21.8,4.6255e-05,6.1971e-05,4.2683e-05,3.6516e-05,2020-02-19T04:00:50
4.7,-9.99,IW,LOHW,126.3,1.9646e-05,8.3837e-06,5.6509e-06,9.743e-06,2020-02-19T04:01:46
4.7,-9.99,IW,MOOW,110.4,9.8688e-06,6.3664e-06,7.7804e-06,6.2588e-06,2020-02-19T04:01:46
4.7,-9.99,IW,SNOW,142.5,3.7591e-05,2.9977e-05,2.8161e-05,1.2928e-05,2020-02-19T04:01:46
4.7,-9.99,RE,JKLK1,99.0,6.4473e-05,6.681e-05,2.9019e-05,3.4133e-05,2020-02-19T04:01:46
4.7,-9.99,RE,JKLK2,99.6,3.4739e-05,3.3227e-05,8.9265e-06,1.0953e-05,2020-02-19T04:01:46
4.7,-9.99,RE,JKLK,99.0,5.6177e-05,6.1937e-05,6.1284e-05,6.8046e-05,2020-02-19T04:01:46
4.7,-9.99,US,BOZ,116.1,1.2665e-05,1.8779e-05,9.8916e-06,1.208e-05,2020-02-19T04:01:46
4.7,-9.99,US,RLMT,126.8,1.0084e-05,1.4961e-05,2.1299e-05,2.5702e-05,2020-02-19T04:01:46
4.7,-9.99,WY,YDD,41.9,1.9274e-05,1.8162e-05,8.3635e-06,9.8293e-06,2020-02-19T04:01:46
4.7,-9.99,WY,YEE,75.8,7.377e-05,0.00013486,4.825e-05,0.00013141,2020-02-19T04:01:46
4.7,-9.99,WY,YFT,32.6,2.0591e-05,6.9409e-05,9.3349e-06,3.7371e-05,2020-02-19T04:01:46
4.7,-9.99,WY,YHB,32.8,4.8113e-05,2.8125e-05,4.3521e-05,1.4441e-05,2020-02-19T04:01:46
4.7,-9.99,WY,YHL,33.9,1.4288e-05,1.2585e-05,1.9162e-05,1.9376e-05,2020-02-19T04:01:46
4.7,-9.99,WY,YMP,49.6,1.9556e-05,1.487e-05,1.6026e-05,5.0521e-06,2020-02-19T04:01:46
4.7,-9.99,WY,YMR,16.6,2.6345e-05,2.7789e-05,8.0554e-05,5.5679e-05,2020-02-19T04:01:46
4.7,-9.99,WY,YNE,67.9,2.0025e-05,9.1336e-06,3.2407e-06,4.4589e-06,2020-02-19T04:01:46
4.7,-9.99,WY,YNM,6.5,0.00017146,0.00018427,0.00045507,0.00025311,2020-02-19T04:01:46
4.7,-9.99,WY,YNR,8.7,2.1823e-05,1.6841e-05,0.00012221,0.00017663,2020-02-19T04:01:46
4.7,-9.99,WY,YPP,52.3,1.5284e-05,1.6612e-05,7.5626e-06,5.8837e-06,2020-02-19T04:01:46
4.7,-9.99,WY,YTP,55.4,1.6694e-05,2.3369e-05,1.714e-05,8.3724e-06,2020-02-19T04:01:46
4.7,-9.99,WY,YUF,21.7,3.6648e-05,5.5242e-05,4.8762e-05,4.3043e-05,2020-02-19T04:01:46
4.3,-9.99,IW,LOHW,126.2,1.2448e-05,1.0345e-05,4.9913e-06,5.084e-06,2020-02-19T04:02:18
4.3,-9.99,IW,MOOW,110.3,7.8051e-06,7.774e-06,9.6962e-06,1.0111e-05,2020-02-19T04:02:18
4.3,-9.99,IW,SNOW,142.4,3.2875e-05,2.5791e-05,1.5284e-05,1.2582e-05,2020-02-19T04:02:18
4.3,-9.99,RE,JKLK1,98.9,8.7828e-05,0.00012054,2.4483e-05,3.9204e-05,2020-02-19T04:02:18
4.3,-9.99,RE,JKLK2,99.5,4.5886e-05,4.6512e-05,8.5896e-06,9.4817e-06,2020-02-19T04:02:18
4.3,-9.99,RE,JKLK,98.9,8.0098e-05,0.00010252,3.8223e-05,5.0445e-05,2020-02-19T04:02:18
4.3,-9.99,US,BOZ,116.1,9.746e-06,1.2843e-05,9.7746e-06,1.9649e-05,2020-02-19T04:02:18
4.3,-9.99,US,RLMT,127.0,2.2993e-05,2.8903e-05,1.9275e-05,1.4276e-05,2020-02-19T04:02:18
4.3,-9.99,WY,YDD,41.8,2.5301e-05,1.7408e-05,1.0602e-05,1.0568e-05,2020-02-19T04:02:18
4.3,-9.99,WY,YEE,75.9,7.6646e-05,0.00016383,4.8599e-05,8.2224e-05,2020-02-19T04:02:18
4.3,-9.99,WY,YFT,32.5,1.6362e-05,6.4365e-05,8.38e-06,3.0366e-05,2020-02-19T04:02:18
4.3,-9.99,WY,YHB,32.7,6.1118e-05,3.0479e-05,3.1622e-05,1.5451e-05,2020-02-19T04:02:18
4.3,-9.99,WY,YHL,33.9,1.9747e-05,1.8702e-05,1.2321e-05,1.1433e-05,2020-02-19T04:02:18
4.3,-9.99,WY,YMP,49.7,3.2944e-05,1.5954e-05,1.149e-05,5.4315e-06,2020-02-19T04:02:18
4.3,-9.99,WY,YMR,16.5,4.3937e-05,3.2179e-05,0.00010408,9.6061e-05,2020-02-19T04:02:18
4.3,-9.99,WY,YNE,68.1,1.6197e-05,2.066e-05,2.6449e-06,2.5071e-06,2020-02-19T04:02:18
4.3,-9.99,WY,YNM,6.5,0.00020299,0.00017674,0.00023198,0.00020483,2020-02-19T04:02:18
4.3,-9.99,WY,YNR,8.8,1.9969e-05,1.7925e-05,0.00011657,0.0001034,2020-02-19T04:02:18
4.3,-9.99,WY,YPP,52.3,1.1949e-05,1.3953e-05,1.0955e-05,1.6925e-05,2020-02-19T04:02:18
4.3,-9.99,WY,YTP,55.5,1.2545e-05,1.1198e-05,1.4337e-05,1.684e-05,2020-02-19T04:02:18
4.3,-9.99,WY,YUF,21.8,5.2122e-05,5.4124e-05,4.1035e-05,4.9712e-05,2020-02-19T04:02:18
3.1,0.5,IW,LOHW,126.0,1.2582e-05,9.9466e-06,2.7996e-06,8.049e-06,2020-02-19T04:16:33
3.1,0.5,IW,MOOW,110.1,1.3622e-05,4.2556e-06,1.2294e-05,8.6234e-06,2020-02-19T04:16:33
3.1,0.5,IW,SNOW,142.2,1.6874e-05,2.7418e-05,1.1182e-05,1.5534e-05,2020-02-19T04:16:33
3.1,0.5,RE,JKLK1,98.7,7.8969e-05,0.0001115,2.6221e-05,2.9479e-05,2020-02-19T04:16:33
3.1,0.5,RE,JKLK2,99.4,3.4408e-05,3.1504e-05,7.8862e-06,1.3837e-05,2020-02-19T04:16:33
3.1,0.5,RE,JKLK,98.8,6.5897e-05,8.5884e-05,5.309e-05,5.451e-05,2020-02-19T04:16:33
3.1,0.5,US,BOZ,116.1,1.2043e-05,8.3466e-06,1.4948e-05,1.3994e-05,2020-02-19T04:16:33
3.1,0.5,US,RLMT,127.3,1.7925e-05,1.3011e-05,1.4986e-05,1.6836e-05,2020-02-19T04:16:33
3.1,0.5,WY,YDD,41.7,1.92e-05,1.6677e-05,1.0541e-05,9.095e-06,2020-02-19T04:16:33
3.1,0.5,WY,YEE,76.1,4.1753e-05,7.5684e-05,3.2501e-05,6.253e-05,2020-02-19T04:16:33
3.1,0.5,WY,YFT,32.2,2.6579e-05,8.0126e-05,8.8517e-06,3.7548e-05,2020-02-19T04:16:33
3.1,0.5,WY,YHB,32.4,4.5614e-05,2.6299e-05,2.5023e-05,1.5362e-05,2020-02-19T04:16:33
3.1,0.5,WY,YHL,33.7,1.5731e-05,8.0579e-06,1.162e-05,1.3071e-05,2020-02-19T04:16:33
3.1,0.5,WY,YMP,50.0,1.4914e-05,2.9617e-05,7.9434e-06,1.3516e-05,2020-02-19T04:16:33
3.1,0.5,WY,YMR,16.1,3.9069e-05,1.5774e-05,7.0333e-05,6.871e-05,2020-02-19T04:16:33
3.1,0.5,WY,YNE,68.4,6.1177e-06,1.3657e-05,5.8404e-06,5.6002e-06,2020-02-19T04:16:33
3.1,0.5,WY,YNM,6.7,0.00019502,0.00018179,0.00023747,0.00015535,2020-02-19T04:16:33
3.1,0.5,WY,YNR,8.9,2.0585e-05,1.6761e-05,9.8581e-05,5.9902e-05,2020-02-19T04:16:33
3.1,0.5,WY,YPP,52.0,1.8043e-05,1.5923e-05,7.6119e-06,1.1465e-05,2020-02-19T04:16:33
3.1,0.5,WY,YTP,55.5,1.0569e-05,2.3173e-05,1.7895e-05,3.3339e-05,2020-02-19T04:16:33
3.1,0.5,WY,YUF,22.0,4.5121e-05,6.0008e-05,4.0951e-05,4.8218e-05,2020-02-19T04:16:33
1.7,-9.99,IW,LOHW,126.1,1.3761e-05,8.465e-06,2.2758e-06,8.0415e-06,2020-02-19T04:16:52
1.7,-9.99,IW,MOOW,110.2,8.4924e-06,1.0069e-05,6.9954e-06,8.6201e-06,2020-02-19T04:16:52
1.7,-9.99,IW,SNOW,142.3,2.1984e-05,3.0461e-05,7.8052e-06,1.876e-05,2020-02-19T04:16:52
1.7,-9.99,RE,JKLK1,98.8,3.9701e-05,6.5364e-05,2.8734e-05,2.2415e-05,2020-02-19T04:16:52
1.7,-9.99,RE,JKLK2,99.5,2.5946e-05,3.0209e-05,7.0277e-06,9.0395e-06,2020-02-19T04:16:52
1.7,-9.99,RE,JKLK,98.9,3.2488e-05,5.7703e-05,5.3148e-05,3.2445e-05,2020-02-19T04:16:52
1.7,-9.99,US,BOZ,116.2,1.7869e-05,1.6315e-05,1.1071e-05,6.0172e-06,2020-02-19T04:16:52
1.7,-9.99,US,RLMT,127.0,1.9547e-05,1.9395e-05,1.7295e-05,1.1639e-05,2020-02-19T04:16:52
1.7,-9.99,WY,YDD,41.7,2.5528e-05,2.1734e-05,8.3259e-06,9.0984e-06,2020-02-19T04:16:52
1.7,-9.99,WY,YEE,75.8,5.1334e-05,0.00010174,3.7775e-05,6.8294e-05,2020-02-19T04:16:52
1.7,-9.99,WY,YFT,32.4,3.0751e-05,8.8826e-05,5.2853e-06,3.3333e-05,2020-02-19T04:16:52
1.7,-9.99,WY,YHB,32.7,4.9783e-05,3.7185e-05,2.4969e-05,1.5322e-05,2020-02-19T04:16:52
1.7,-9.99,WY,YHL,33.9,2.4073e-05,1.7082e-05,1.1375e-05,1.4823e-05,2020-02-19T04:16:52
1.7,-9.99,WY,YMP,49.7,1.5518e-05,2.753e-05,5.8337e-06,1.3523e-05,2020-02-19T04:16:52
1.7,-9.99,WY,YMR,16.5,4.3891e-05,4.0282e-05,1.9647e-05,1.7915e-05,2020-02-19T04:16:52
1.7,-9.99,WY,YNE,68.1,1.3313e-05,1.1213e-05,3.4177e-06,3.3317e-06,2020-02-19T04:16:52
1.7,-9.99,WY,YNM,6.5,0.00018923,0.00014897,0.00015652,0.00012826,2020-02-19T04:16:52
1.7,-9.99,WY,YNR,8.7,4.9812e-05,5.0643e-05,3.797e-05,2.7443e-05,2020-02-19T04:16:52
1.7,-9.99,WY,YPP,52.2,2.3685e-05,1.8647e-05,1.0474e-05,1.8497e-05,2020-02-19T04:16:52
1.7,-9.99,WY,YTP,55.4,2.1003e-05,2.1439e-05,2.8762e-05,3.3371e-05,2020-02-19T04:16:52
1.7,-9.99,WY,YUF,21.7,5.1179e-05,6.575e-05,3.5268e-05,4.329e-05,2020-02-19T04:16:52
4.4,-9.99,IW,LOHW,126.2,1.1934e-05,2.5136e-05,7.7173e-06,6.1841e-06,2020-02-19T04:45:15
4.4,-9.99,IW,MOOW,110.2,9.9291e-06,7.4258e-06,9.5346e-06,8.8892e-06,2020-02-19T04:45:15
4.4,-9.99,IW,SNOW,142.3,1.7492e-05,2.2906e-05,1.1334e-05,1.4416e-05,2020-02-19T04:45:15
4.4,-9.99,RE,JKLK1,98.9,8.5834e-05,7.7782e-05,2.58e-05,2.2703e-05,2020-02-19T04:45:15
4.4,-9.99,RE,JKLK2,99.5,4.3326e-05,1.9089e-05,9.9238e-06,8.495e-06,2020-02-19T04:45:15
4.4,-9.99,RE,JKLK,98.9,7.1936e-05,6.7797e-05,4.8829e-05,4.8093e-05,2020-02-19T04:45:15
4.4,-9.99,US,BOZ,116.0,1.0962e-05,1.8368e-05,7.1785e-06,1.8741e-05,2020-02-19T04:45:15
4.4,-9.99,US,RLMT,127.2,1.4973e-05,1.2685e-05,1.9128e-05,1.5503e-05,2020-02-19T04:45:15
4.4,-9.99,WY,YDD,41.8,1.4266e-05,1.4129e-05,8.8408e-06,8.8564e-06,2020-02-19T04:45:15
4.4,-9.99,WY,YEE,76.0,8.9513e-05,0.00017859,4.1598e-05,6.6253e-05,2020-02-19T04:45:15
4.4,-9.99,WY,YFT,32.3,1.8188e-05,6.7247e-05,6.8799e-06,3.9173e-05,2020-02-19T04:45:15
4.4,-9.99,WY,YHB,32.5,4.3436e-05,2.7476e-05,2.4745e-05,1.3733e-05,2020-02-19T04:45:15
4.4,-9.99,WY,YHL,33.7,1.2039e-05,1.9577e-05,1.6247e-05,1.0166e-05,2020-02-19T04:45:15
4.4,-9.99,WY,YMP,49.9,3.4755e-05,3.1982e-05,6.7444e-06,1.9554e-05,2020-02-19T04:45:15
4.4,-9.99,WY,YMR,16.3,2.47e-05,2.0659e-05,7.8886e-05,7.2977e-05,2020-02-19T04:45:15
4.4,-9.99,WY,YNE,68.3,1.93e-05,1.3065e-05,4.3154e-06,4.7857e-06,2020-02-19T04:45:15
4.4,-9.99,WY,YNM,6.7,0.00022019,0.00023084,0.00021529,0.00012899,2020-02-19T04:45:15
4.4,-9.99,WY,YNR,8.9,1.8582e-05,1.9175e-05,8.9792e-05,5.7546e-05,2020-02-19T04:45:15
4.4,-9.99,WY,YPP,52.2,8.196e-06,1.0203e-05,6.9637e-06,1.2141e-05,2020-02-19T04:45:15
4.4,-9.99,WY,YTP,55.5,1.2679e-05,2.2195e-05,1.2948e-05,9.0027e-06,2020-02-19T04:45:15
4.4,-9.99,WY,YUF,21.9,3.623e-05,3.9048e-05,4.117e-05,4.1276e-05,2020-02-19T04:45:15
4.0,-9.99,IW,LOHW,126.2,1.3579e-05,1.9538e-05,4.0788e-06,7.7447e-06,2020-02-19T04:45:58
4.0,-9.99,IW,MOOW,110.2,5.2701e-06,1.1936e-05,7.6658e-06,1.2386e-05,2020-02-19T04:45:58
4.0,-9.99,IW,SNOW,142.3,2.7689e-05,2.0695e-05,1.0303e-05,1.2599e-05,2020-02-19T04:45:58
4.0,-9.99,RE,JKLK1,98.9,9.9264e-05,8.6104e-05,4.006e-05,4.2043e-05,2020-02-19T04:45:58
4.0,-9.99,RE,JKLK2,99.5,4.0023e-05,3.0336e-05,7.409e-06,8.5279e-06,2020-02-19T04:45:58
4.0,-9.99,RE,JKLK,98.9,8.5699e-05,7.4455e-05,6.3326e-05,4.4524e-05,2020-02-19T04:45:58
