Evid,Date,Time,EqLat,EqLon,EqDep,EqML,EqMC,N,Dmin,ErrZ,ErrR,Net,Sta,Cmp,SLat,SLon,SElev,Repi,Rhyp,SML,Corr,AmpE,UnE,PerE,SnrE,AmpN,UnN,PerN,SnrN,halfAmpH,CatMag,H,GoodDep
60055677,2014-02-13,23:37:41.20,44.72,-110.64399999999999,8.07,2.74,-9.99,27,3.0,0.6,0.3,WY,YNR,HH,44.7155,-110.67917,2.336,2.8,9.30145,3.39,0.35,110.54919699999999,mm,0.2,957.810242,64.8537946,mm,0.28,653.534058,43.8507479,2.74,0.37174721189599996,True
60055677,2014-02-13,23:37:41.20,44.72,-110.64399999999999,8.07,2.74,-9.99,27,3.0,0.6,0.3,WY,YPP,HH,44.271,-110.8045,2.707,51.5,77.2435,2.82,0.0,3.34720016,mm,0.1,39.438442200000004,3.56949955,mm,0.08,28.8777809,1.7291749275,2.74,0.37174721189599996,True
60055677,2014-02-13,23:37:41.20,44.72,-110.64399999999999,8.07,2.74,-9.99,27,3.0,0.6,0.3,WY,YUF,HH,44.7126,-110.5117,2.394,10.5,19.6167,3.51,0.61,41.965007799999995,mm,0.22,439.48965499999997,59.4651461,mm,0.42,908.2739869999999,25.357538475,2.74,0.37174721189599996,True
60055727,2014-02-14,00:49:49.65,44.726000000000006,-110.542,7.57,1.64,-9.99,16,3.0,0.8,0.5,US,LKWY,BH,44.5652,-110.4,2.424,21.1,34.0073,1.23,0.06,0.70999738,mm,0.45,9.14967155,0.48340349,mm,0.4,5.78754234,0.2983502175,1.64,0.396301188904,True
60055727,2014-02-14,00:49:49.65,44.726000000000006,-110.542,7.57,1.64,-9.99,16,3.0,0.8,0.5,WY,YFT,HH,44.45133,-110.83583,2.292,38.4,58.3774,1.68,0.2,0.24541501,mm,0.46,5.60662127,0.23981370000000002,mm,0.56,6.54341793,0.1213071775,1.64,0.396301188904,True
60055727,2014-02-14,00:49:49.65,44.726000000000006,-110.542,7.57,1.64,-9.99,16,3.0,0.8,0.5,WY,YHH,HH,44.78833,-110.8505,2.717,25.3,39.913000000000004,1.11,0.0,0.32552297,mm,0.26,4.70457745,0.23627870000000004,mm,0.22,3.56353498,0.1404504175,1.64,0.396301188904,True
60055727,2014-02-14,00:49:49.65,44.726000000000006,-110.542,7.57,1.64,-9.99,16,3.0,0.8,0.5,WY,YNE,HH,45.0076,-110.008,2.343,52.5,78.2839,2.04,0.0,0.55048218,mm,0.22,8.87507534,0.72160121,mm,0.32,9.09240627,0.3180208475,1.64,0.396301188904,True
60055727,2014-02-14,00:49:49.65,44.726000000000006,-110.542,7.57,1.64,-9.99,16,3.0,0.8,0.5,WY,YNR,HH,44.7155,-110.67917,2.336,10.9,19.7502,1.99,0.35,3.78651768,mm,0.32,39.5598602,1.71896815,mm,0.36,17.3962421,1.3763714575,1.64,0.396301188904,True
60055737,2014-02-14,01:16:18.93,44.733000000000004,-110.53200000000001,8.68,1.22,-9.99,14,2.0,0.9,1.1,US,LKWY,BH,44.5652,-110.4,2.424,21.4,35.305,0.86,0.06,0.29471741,mm,0.65,4.46734285,0.21387533,mm,0.4,2.65229106,0.127148185,1.22,0.230414746544,True
60055737,2014-02-14,01:16:18.93,44.733000000000004,-110.53200000000001,8.68,1.22,-9.99,14,2.0,0.9,1.1,WY,YFT,HH,44.45133,-110.83583,2.292,39.5,60.7688,1.35,0.2,0.11512733,mm,0.48,3.70908189,0.11055113,mm,0.96,2.47466731,0.056419615,1.22,0.230414746544,True
60055737,2014-02-14,01:16:18.93,44.733000000000004,-110.53200000000001,8.68,1.22,-9.99,14,2.0,0.9,1.1,WY,YHH,HH,44.78833,-110.8505,2.717,25.9,41.6205,0.87,0.0,0.18674543,mm,0.2,4.45759201,0.16627174,mm,0.26,4.72945356,0.0882542925,1.22,0.230414746544,True
60055737,2014-02-14,01:16:18.93,44.733000000000004,-110.53200000000001,8.68,1.22,-9.99,14,2.0,0.9,1.1,WY,YMR,HH,44.66867,-110.965,2.149,35.0,54.4263,0.98,-0.38,0.18399364,mm,0.54,3.31437588,0.2714669,mm,0.52,2.73714948,0.113865135,1.22,0.230414746544,True
60055737,2014-02-14,01:16:18.93,44.733000000000004,-110.53200000000001,8.68,1.22,-9.99,14,2.0,0.9,1.1,WY,YNE,HH,45.0076,-110.008,2.343,51.4,77.558,1.82,0.0,0.33563173,mm,0.22,2.07613993,0.3319953,mm,0.24,5.12954521,0.1669067575,1.22,0.230414746544,True
60055737,2014-02-14,01:16:18.93,44.733000000000004,-110.53200000000001,8.68,1.22,-9.99,14,2.0,0.9,1.1,WY,YNR,HH,44.7155,-110.67917,2.336,11.8,21.926,1.69,0.35,1.92251466,mm,0.28,40.4510231,0.85080452,mm,0.28,34.0613823,0.693329795,1.22,0.230414746544,True
60055762,2014-02-14,01:58:12.14,44.727,-110.537,7.75,1.74,-9.99,18,2.0,0.6,0.3,US,LKWY,BH,44.5652,-110.4,2.424,20.9,33.8679,1.31,0.06,0.79371434,mm,0.45,10.3948784,0.62135901,mm,0.4,8.27824306,0.3537683375,1.74,0.258064516129,True
60055762,2014-02-14,01:58:12.14,44.727,-110.537,7.75,1.74,-9.99,18,2.0,0.6,0.3,WY,YFT,HH,44.45133,-110.83583,2.292,38.7,58.9363,1.82,0.2,0.33713094,mm,0.48,7.54081583,0.32775907,mm,0.54,5.61839819,0.1662225025,1.74,0.258064516129,True
60055762,2014-02-14,01:58:12.14,44.727,-110.537,7.75,1.74,-9.99,18,2.0,0.6,0.3,WY,YHH,HH,44.78833,-110.8505,2.717,25.7,40.6152,1.42,0.0,0.65744966,mm,0.2,14.512580900000001,0.40419888,mm,0.4,11.101150500000001,0.265412135,1.74,0.258064516129,True
60055762,2014-02-14,01:58:12.14,44.727,-110.537,7.75,1.74,-9.99,18,2.0,0.6,0.3,WY,YMP,HH,44.74017,-110.156,2.7739999999999996,30.1,46.8106,1.7,0.0,0.79390895,mm,0.38,7.77158594,0.75434726,mm,0.32,7.44759655,0.3870640525,1.74,0.258064516129,True
60055762,2014-02-14,01:58:12.14,44.727,-110.537,7.75,1.74,-9.99,18,2.0,0.6,0.3,WY,YMR,HH,44.66867,-110.965,2.149,34.4,52.8714,1.54,-0.38,0.76213077,mm,0.44,9.4674921,0.89330032,mm,0.44,7.71512365,0.4138577725,1.74,0.258064516129,True
60055762,2014-02-14,01:58:12.14,44.727,-110.537,7.75,1.74,-9.99,18,2.0,0.6,0.3,WY,YNE,HH,45.0076,-110.008,2.343,52.1,77.8526,2.22,0.0,0.83159804,mm,0.2,9.33107567,1.0969007,mm,0.34,16.7401638,0.482124685,1.74,0.258064516129,True
60055762,2014-02-14,01:58:12.14,44.727,-110.537,7.75,1.74,-9.99,18,2.0,0.6,0.3,WY,YNR,HH,44.7155,-110.67917,2.336,11.3,20.4546,2.29,0.35,7.484803200000001,mm,0.24,96.3590927,3.57940093,mm,0.28,194.994995,2.7660510325,1.74,0.258064516129,True
60055772,2014-02-14,02:15:15.57,44.718,-110.53200000000001,7.88,1.33,-9.99,20,2.0,0.4,0.3,US,LKWY,BH,44.5652,-110.4,2.424,20.0,32.7074,0.84,0.06,0.27883379,mm,0.45,5.23893023,0.20500275,mm,0.4,4.48929787,0.120959135,1.33,0.25380710659899997,True
60055772,2014-02-14,02:15:15.57,44.718,-110.53200000000001,7.88,1.33,-9.99,20,2.0,0.4,0.3,WY,YFT,HH,44.45133,-110.83583,2.292,38.2,58.3291,1.42,0.2,0.11757519,mm,0.4,2.96639299,0.14824399,mm,0.78,2.09483266,0.066454795,1.33,0.25380710659899997,True
60055772,2014-02-14,02:15:15.57,44.718,-110.53200000000001,7.88,1.33,-9.99,20,2.0,0.4,0.3,WY,YMR,HH,44.66867,-110.965,2.149,34.6,53.2521,1.09,-0.38,0.24337173,mm,0.42,3.72375131,0.35199118,mm,0.48,4.10320425,0.1488407275,1.33,0.25380710659899997,True
60055772,2014-02-14,02:15:15.57,44.718,-110.53200000000001,7.88,1.33,-9.99,20,2.0,0.4,0.3,WY,YNR,HH,44.7155,-110.67917,2.336,11.6,20.9788,1.95,0.35,3.13893855,mm,0.22,37.5809822,1.93368353,mm,0.38,25.7524948,1.26815552,1.33,0.25380710659899997,True
60055922,2014-02-15,10:23:53.34,44.773999999999994,-111.084,10.15,3.0,-9.99,37,3.0,0.5,0.3,US,LKWY,BH,44.5652,-110.4,2.424,58.8,89.1052,2.92,0.06,2.81847008,mm,0.4,23.8403053,1.78928226,mm,0.35,30.9064083,1.151938085,3.0,0.295566502463,True
60055922,2014-02-15,10:23:53.34,44.773999999999994,-111.084,10.15,3.0,-9.99,37,3.0,0.5,0.3,WY,YFT,HH,44.45133,-110.83583,2.292,40.9,63.8648,2.9,0.2,3.46652508,mm,0.74,74.2273788,4.58237424,mm,0.34,73.0544739,2.01222483,3.0,0.295566502463,True
60055922,2014-02-15,10:23:53.34,44.773999999999994,-111.084,10.15,3.0,-9.99,37,3.0,0.5,0.3,WY,YHB,HH,44.7508,-111.1962,2.167,9.3,19.7735,3.03,0.18,35.331434,mm,0.38,559.8112179999999,55.1221442,mm,0.4,742.7773440000001,22.61339455,3.0,0.295566502463,True
60055922,2014-02-15,10:23:53.34,44.773999999999994,-111.084,10.15,3.0,-9.99,37,3.0,0.5,0.3,WY,YHH,HH,44.78833,-110.8505,2.717,18.5,32.4418,2.76,0.0,22.8259087,mm,0.3,336.000397,17.2614717,mm,0.26,205.407059,10.0218451,3.0,0.295566502463,True
60055922,2014-02-15,10:23:53.34,44.773999999999994,-111.084,10.15,3.0,-9.99,37,3.0,0.5,0.3,WY,YHL,HH,44.8509,-111.18299999999999,2.6910000000000003,11.6,22.9046,2.8,0.0,39.8676026,mm,0.44,1151.22571,32.2977793,mm,0.36,450.86251799999997,18.041345475,3.0,0.295566502463,True
60055922,2014-02-15,10:23:53.34,44.773999999999994,-111.084,10.15,3.0,-9.99,37,3.0,0.5,0.3,WY,YMP,HH,44.74017,-110.156,2.7739999999999996,73.3,109.57600000000001,2.26,0.0,0.57057172,mm,0.68,13.2730312,0.5951499,mm,0.48,5.40843439,0.291430405,3.0,0.295566502463,True
60055922,2014-02-15,10:23:53.34,44.773999999999994,-111.084,10.15,3.0,-9.99,37,3.0,0.5,0.3,WY,YMR,HH,44.66867,-110.965,2.149,15.0,27.5848,2.59,-0.38,51.153650299999995,mm,0.54,863.816284,42.987628,mm,0.58,715.460754,23.535319575,3.0,0.295566502463,True
60055922,2014-02-15,10:23:53.34,44.773999999999994,-111.084,10.15,3.0,-9.99,37,3.0,0.5,0.3,WY,YNE,HH,45.0076,-110.008,2.343,88.6,131.189,3.03,0.0,2.13778719,mm,0.38,20.1960297,2.04110533,mm,0.46,15.720273,1.04472313,3.0,0.295566502463,True
60055922,2014-02-15,10:23:53.34,44.773999999999994,-111.084,10.15,3.0,-9.99,37,3.0,0.5,0.3,WY,YNR,HH,44.7155,-110.67917,2.336,32.6,52.1855,3.38,0.35,13.3251172,mm,0.34,444.61535599999996,8.13348293,mm,0.32,117.426773,5.3646500325,3.0,0.295566502463,True
60055922,2014-02-15,10:23:53.34,44.773999999999994,-111.084,10.15,3.0,-9.99,37,3.0,0.5,0.3,WY,YPP,HH,44.271,-110.8045,2.707,60.2,91.0811,2.7,0.0,1.58485435,mm,0.2,43.3401985,1.96409576,mm,0.46,17.7662315,0.8872375275,3.0,0.295566502463,True
60055922,2014-02-15,10:23:53.34,44.773999999999994,-111.084,10.15,3.0,-9.99,37,3.0,0.5,0.3,WY,YUF,HH,44.7126,-110.5117,2.394,45.7,70.628,3.71,0.61,5.80507815,mm,0.24,54.056098899999995,10.105291000000001,mm,0.34,150.335632,3.9775922875,3.0,0.295566502463,True
60056052,2014-02-16,10:59:28.99,44.825,-110.51100000000001,8.66,1.94,-9.99,13,12.0,1.7,0.7,WY,YNR,HH,44.7155,-110.67917,2.336,18.0,30.5306,1.54,0.35,0.52353935,mm,0.18,7.19814634,0.70150282,mm,0.16,4.89194441,0.3062605425,1.94,1.3856812933000002,True
60056052,2014-02-16,10:59:28.99,44.825,-110.51100000000001,8.66,1.94,-9.99,13,12.0,1.7,0.7,WY,YUF,HH,44.7126,-110.5117,2.394,12.5,22.877,2.35,0.61,3.84803489,mm,0.14,11.68713,3.10718119,mm,0.22,12.1163397,1.73880402,1.94,1.3856812933000002,True
60056717,2014-02-18,11:08:36.95,44.723,-110.63799999999999,8.76,2.85,-9.99,28,3.0,0.5,0.4,US,LKWY,BH,44.5652,-110.4,2.424,25.7,41.4022,2.5,0.06,7.80380607,mm,0.5,79.8765564,5.96548125,mm,0.3,39.0354233,3.44232183,2.85,0.342465753425,True
60056717,2014-02-18,11:08:36.95,44.723,-110.63799999999999,8.76,2.85,-9.99,28,3.0,0.5,0.4,WY,YFT,HH,44.45133,-110.83583,2.292,34.0,53.07899999999999,2.73,0.2,3.31420451,mm,0.74,86.6291504,3.47751468,mm,0.64,128.817734,1.6979297975,2.85,0.342465753425,True
60056717,2014-02-18,11:08:36.95,44.723,-110.63799999999999,8.76,2.85,-9.99,28,3.0,0.5,0.4,WY,YHB,HH,44.7508,-111.1962,2.167,44.2,67.4579,2.63,0.18,1.37895431,mm,0.44,25.677030600000002,2.15867765,mm,0.56,28.794990500000004,0.88440799,2.85,0.342465753425,True
60056717,2014-02-18,11:08:36.95,44.723,-110.63799999999999,8.76,2.85,-9.99,28,3.0,0.5,0.4,WY,YHH,HH,44.78833,-110.8505,2.717,18.3,31.0305,2.23,0.0,6.78239226,mm,0.34,71.8834229,5.69036797,mm,0.36,93.2504349,3.1181900575,2.85,0.342465753425,True
60056717,2014-02-18,11:08:36.95,44.723,-110.63799999999999,8.76,2.85,-9.99,28,3.0,0.5,0.4,WY,YHL,HH,44.8509,-111.18299999999999,2.6910000000000003,45.3,69.0097,2.24,0.0,1.11025207,mm,0.58,24.5269051,0.95888093,mm,0.88,19.353260000000002,0.51728325,2.85,0.342465753425,True
60056717,2014-02-18,11:08:36.95,44.723,-110.63799999999999,8.76,2.85,-9.99,28,3.0,0.5,0.4,WY,YMP,HH,44.74017,-110.156,2.7739999999999996,38.1,58.856,2.35,0.0,1.77071996,mm,0.42,30.5556717,1.7675925,mm,0.5,35.44844439999999,0.884578115,2.85,0.342465753425,True
60056717,2014-02-18,11:08:36.95,44.723,-110.63799999999999,8.76,2.85,-9.99,28,3.0,0.5,0.4,WY,YMR,HH,44.66867,-110.965,2.149,26.5,42.5262,2.12,-0.38,5.6676805,mm,0.52,121.729927,10.2034873,mm,0.46,146.246658,3.96779195,2.85,0.342465753425,True
60056717,2014-02-18,11:08:36.95,44.723,-110.63799999999999,8.76,2.85,-9.99,28,3.0,0.5,0.4,WY,YNE,HH,45.0076,-110.008,2.343,58.9,88.2068,2.81,0.0,2.03088872,mm,0.3,27.8342667,2.03367606,mm,0.46,27.6577282,1.016141195,2.85,0.342465753425,True
60056717,2014-02-18,11:08:36.95,44.723,-110.63799999999999,8.76,2.85,-9.99,28,3.0,0.5,0.4,WY,YNR,HH,44.7155,-110.67917,2.336,3.4,10.7138,3.48,0.35,134.768672,mm,0.18,2607.72827,77.6593566,mm,0.22,785.6707759999999,53.10700715,2.85,0.342465753425,True
60056717,2014-02-18,11:08:36.95,44.723,-110.63799999999999,8.76,2.85,-9.99,28,3.0,0.5,0.4,WY,YPP,HH,44.271,-110.8045,2.707,51.9,78.3237,2.38,0.0,1.2137102,mm,0.24,31.8743305,1.37212232,mm,0.24,28.327819800000004,0.64645813,2.85,0.342465753425,True
60056717,2014-02-18,11:08:36.95,44.723,-110.63799999999999,8.76,2.85,-9.99,28,3.0,0.5,0.4,WY,YTP,HH,44.39183,-110.285,2.384,46.2,70.2795,1.62,0.0,0.2624896,mm,0.94,5.67421007,0.21513769,mm,1.06,3.77707791,0.1194068225,2.85,0.342465753425,True
60056717,2014-02-18,11:08:36.95,44.723,-110.63799999999999,8.76,2.85,-9.99,28,3.0,0.5,0.4,WY,YUF,HH,44.7126,-110.5117,2.394,10.0,19.5166,3.64,0.61,56.7902672,mm,0.16,561.099426,79.8322463,mm,0.42,897.1864009999999,34.155628375,2.85,0.342465753425,True
60056912,2014-02-19,14:48:05.74,44.739,-110.63600000000001,9.29,2.03,-9.99,21,4.0,0.7,0.5,US,LKWY,BH,44.5652,-110.4,2.424,26.9,43.5036,1.68,0.06,1.13179699,mm,0.3,16.1790791,0.97378202,mm,0.35,11.1585331,0.5263947525,2.03,0.43057050592,True
60056912,2014-02-19,14:48:05.74,44.739,-110.63600000000001,9.29,2.03,-9.99,21,4.0,0.7,0.5,WY,YFT,HH,44.45133,-110.83583,2.292,35.7,55.8805,1.92,0.2,0.56688132,mm,0.82,9.84786034,0.48541237,mm,0.5,10.229255699999998,0.2630734225,2.03,0.43057050592,True
60056912,2014-02-19,14:48:05.74,44.739,-110.63600000000001,9.29,2.03,-9.99,21,4.0,0.7,0.5,WY,YHB,HH,44.7508,-111.1962,2.167,44.2,67.8591,1.86,0.18,0.28297697,mm,0.34,3.15738869,0.32740227,mm,0.52,5.884543900000001,0.15259481,2.03,0.43057050592,True
60056912,2014-02-19,14:48:05.74,44.739,-110.63600000000001,9.29,2.03,-9.99,21,4.0,0.7,0.5,WY,YHH,HH,44.78833,-110.8505,2.717,17.8,30.7628,1.47,0.0,1.18385166,mm,0.36,27.4203873,0.83977921,mm,0.4,22.8682384,0.5059077175,2.03,0.43057050592,True
60056912,2014-02-19,14:48:05.74,44.739,-110.63600000000001,9.29,2.03,-9.99,21,4.0,0.7,0.5,WY,YMR,HH,44.66867,-110.965,2.149,27.1,43.7845,1.33,-0.38,1.06047262,mm,0.68,17.351936300000002,1.52320027,mm,0.4,27.573257399999996,0.6459182225,2.03,0.43057050592,True
60056912,2014-02-19,14:48:05.74,44.739,-110.63600000000001,9.29,2.03,-9.99,21,4.0,0.7,0.5,WY,YNE,HH,45.0076,-110.008,2.343,57.8,87.0491,2.41,0.0,0.81336334,mm,0.32,14.954065300000002,0.85229497,mm,0.34,17.4910526,0.4164145775,2.03,0.43057050592,True
60056912,2014-02-19,14:48:05.74,44.739,-110.63600000000001,9.29,2.03,-9.99,21,4.0,0.7,0.5,WY,YNR,HH,44.7155,-110.67917,2.336,4.3,12.362,2.71,0.35,22.6115352,mm,0.08,422.68624900000003,13.6944497,mm,0.18,203.612396,9.076496225,2.03,0.43057050592,True
60056912,2014-02-19,14:48:05.74,44.739,-110.63600000000001,9.29,2.03,-9.99,21,4.0,0.7,0.5,WY,YPP,HH,44.271,-110.8045,2.707,53.7,81.2617,2.0,0.0,0.39627962,mm,0.1,3.84833384,0.51256631,mm,0.2,4.73361301,0.2272114825,2.03,0.43057050592,True
60056912,2014-02-19,14:48:05.74,44.739,-110.63600000000001,9.29,2.03,-9.99,21,4.0,0.7,0.5,WY,YUF,HH,44.7126,-110.5117,2.394,10.3,20.3838,2.68,0.61,5.61543807,mm,0.16,75.5479431,9.26699698,mm,0.26,148.972519,3.7206087625,2.03,0.43057050592,True
60056917,2014-02-19,14:49:26.56,44.735,-110.64299999999999,7.27,1.48,-9.99,15,4.0,0.6,0.7,US,LKWY,BH,44.5652,-110.4,2.424,27.0,42.0756,1.18,0.06,0.34704254,mm,0.4,4.08205652,0.32255752,mm,0.35,4.19095945,0.167400015,1.48,0.550206327373,True
60056917,2014-02-19,14:49:26.56,44.735,-110.64299999999999,7.27,1.48,-9.99,15,4.0,0.6,0.7,WY,YFT,HH,44.45133,-110.83583,2.292,35.0,53.3542,1.54,0.2,0.22319958,mm,0.84,4.56770277,0.21143401,mm,1.04,4.50326681,0.1086583975,1.48,0.550206327373,True
60056917,2014-02-19,14:49:26.56,44.735,-110.64299999999999,7.27,1.48,-9.99,15,4.0,0.6,0.7,WY,YHH,HH,44.78833,-110.8505,2.717,17.4,28.5778,1.02,0.0,0.52604584,mm,0.36,6.55798483,0.36214199,mm,0.26,5.86986256,0.2220469575,1.48,0.550206327373,True
60056917,2014-02-19,14:49:26.56,44.735,-110.64299999999999,7.27,1.48,-9.99,15,4.0,0.6,0.7,WY,YMR,HH,44.66867,-110.965,2.149,26.5,41.3713,0.95,-0.38,0.45795070000000004,mm,0.68,5.29695845,0.62786762,mm,0.52,4.25776958,0.27145458,1.48,0.550206327373,True
60056917,2014-02-19,14:49:26.56,44.735,-110.64299999999999,7.27,1.48,-9.99,15,4.0,0.6,0.7,WY,YNE,HH,45.0076,-110.008,2.343,58.5,86.5382,2.06,0.0,0.36784319,mm,0.32,4.14009476,0.35777206,mm,0.46,6.04389715,0.1814038125,1.48,0.550206327373,True
60056917,2014-02-19,14:49:26.56,44.735,-110.64299999999999,7.27,1.48,-9.99,15,4.0,0.6,0.7,WY,YUF,HH,44.7126,-110.5117,2.394,10.7,19.2232,2.24,0.61,2.14952238,mm,0.16,15.254118,3.29747081,mm,0.26,22.5446377,1.3617482975,1.48,0.550206327373,True
60058012,2014-03-02,19:47:39.33,44.802,-110.527,9.5,2.03,-9.99,27,9.0,0.8,0.4,US,LKWY,BH,44.5652,-110.4,2.424,28.2,45.4943,1.96,0.06,1.40201516,mm,0.4,26.6105537,1.09364364,mm,0.3,24.249755899999997,0.6239147,2.03,0.9473684210529999,True
60058012,2014-03-02,19:47:39.33,44.802,-110.527,9.5,2.03,-9.99,27,9.0,0.8,0.4,WY,YFT,HH,44.45133,-110.83583,2.292,46.0,70.5567,1.81,0.2,0.24574542,mm,0.26,9.35873508,0.26433151,mm,0.62,11.2766752,0.1275192325,2.03,0.9473684210529999,True
60058012,2014-03-02,19:47:39.33,44.802,-110.527,9.5,2.03,-9.99,27,9.0,0.8,0.4,WY,YHB,HH,44.7508,-111.1962,2.167,53.2,80.7139,2.37,0.18,0.35002442,mm,0.2,17.840736399999997,0.89519031,mm,0.26,25.765983600000002,0.3113036825,2.03,0.9473684210529999,True
60058012,2014-03-02,19:47:39.33,44.802,-110.527,9.5,2.03,-9.99,27,9.0,0.8,0.4,WY,YHH,HH,44.78833,-110.8505,2.717,25.6,41.8446,1.81,0.0,1.61691025,mm,0.28,40.2929039,1.24847032,mm,0.62,56.843711899999995,0.7163451425,2.03,0.9473684210529999,True
60058012,2014-03-02,19:47:39.33,44.802,-110.527,9.5,2.03,-9.99,27,9.0,0.8,0.4,WY,YHL,HH,44.8509,-111.18299999999999,2.6910000000000003,52.0,79.0206,1.6,0.0,0.19908166,mm,0.64,5.8143568,0.15501673,mm,0.44,4.44608116,0.0885245975,2.03,0.9473684210529999,True
60058012,2014-03-02,19:47:39.33,44.802,-110.527,9.5,2.03,-9.99,27,9.0,0.8,0.4,WY,YMP,HH,44.74017,-110.156,2.7739999999999996,30.1,48.163999999999994,1.74,0.0,0.88312421,mm,0.4,14.9177923,0.69415869,mm,0.54,8.44524288,0.394320725,2.03,0.9473684210529999,True
60058012,2014-03-02,19:47:39.33,44.802,-110.527,9.5,2.03,-9.99,27,9.0,0.8,0.4,WY,YMR,HH,44.66867,-110.965,2.149,37.7,58.8586,1.64,-0.38,0.65284491,mm,0.76,25.9163055,1.00880712,mm,0.62,14.375062900000001,0.4154130075,2.03,0.9473684210529999,True
60058012,2014-03-02,19:47:39.33,44.802,-110.527,9.5,2.03,-9.99,27,9.0,0.8,0.4,WY,YNE,HH,45.0076,-110.008,2.343,46.8,71.6849,2.25,0.0,1.11681011,mm,0.46,26.8431797,1.35048103,mm,0.26,40.474666600000006,0.616822785,2.03,0.9473684210529999,True
60058012,2014-03-02,19:47:39.33,44.802,-110.527,9.5,2.03,-9.99,27,9.0,0.8,0.4,WY,YNR,HH,44.7155,-110.67917,2.336,15.4,27.5966,2.35,0.35,4.70098585,mm,0.28,90.9236069,5.44285417,mm,0.44,62.219173399999995,2.535960005,2.03,0.9473684210529999,True
60058012,2014-03-02,19:47:39.33,44.802,-110.527,9.5,2.03,-9.99,27,9.0,0.8,0.4,WY,YPP,HH,44.271,-110.8045,2.707,63.0,94.5476,1.66,0.0,0.14427292,mm,0.12,10.0454674,0.11586343,mm,0.2,5.14114809,0.0650340875,2.03,0.9473684210529999,True
60058757,2014-03-09,05:41:31.98,44.803000000000004,-110.537,9.19,1.78,-9.99,27,10.0,0.6,0.3,US,LKWY,BH,44.5652,-110.4,2.424,28.6,45.8136,1.75,0.06,0.84666019,mm,0.4,16.2079506,0.72678939,mm,0.35,32.301548,0.393362395,1.78,1.08813928183,True
60058757,2014-03-09,05:41:31.98,44.803000000000004,-110.537,9.19,1.78,-9.99,27,10.0,0.6,0.3,WY,YFT,HH,44.45133,-110.83583,2.292,45.7,69.8988,1.61,0.2,0.1623973,mm,0.68,4.45663595,0.16250886,mm,0.38,6.11963558,0.08122654,1.78,1.08813928183,True
60058757,2014-03-09,05:41:31.98,44.803000000000004,-110.537,9.19,1.78,-9.99,27,10.0,0.6,0.3,WY,YHB,HH,44.7508,-111.1962,2.167,52.3,79.2108,1.93,0.18,0.2310475,mm,0.34,3.24914622,0.33615077,mm,0.4,10.3584709,0.1417995675,1.78,1.08813928183,True
60058757,2014-03-09,05:41:31.98,44.803000000000004,-110.537,9.19,1.78,-9.99,27,10.0,0.6,0.3,WY,YHH,HH,44.78833,-110.8505,2.717,24.8,40.4772,1.58,0.0,0.96185099,mm,0.26,12.9189186,0.95042314,mm,0.32,28.1658325,0.4780685325,1.78,1.08813928183,True
60058757,2014-03-09,05:41:31.98,44.803000000000004,-110.537,9.19,1.78,-9.99,27,10.0,0.6,0.3,WY,YMR,HH,44.66867,-110.965,2.149,36.9,57.4938,1.38,-0.38,0.54238684,mm,0.4,5.15979385,0.60296964,mm,0.6,9.68537712,0.28633912,1.78,1.08813928183,True
60058757,2014-03-09,05:41:31.98,44.803000000000004,-110.537,9.19,1.78,-9.99,27,10.0,0.6,0.3,WY,YNE,HH,45.0076,-110.008,2.343,47.5,72.4379,2.19,0.0,0.97615596,mm,0.26,12.9442015,1.00906506,mm,0.3,19.8765411,0.496305255,1.78,1.08813928183,True
60058757,2014-03-09,05:41:31.98,44.803000000000004,-110.537,9.19,1.78,-9.99,27,10.0,0.6,0.3,WY,YNR,HH,44.7155,-110.67917,2.336,14.9,26.6454,2.22,0.35,4.68691424,mm,0.14,111.965805,2.78023317,mm,0.56,71.960144,1.8667868525,1.78,1.08813928183,True
60058757,2014-03-09,05:41:31.98,44.803000000000004,-110.537,9.19,1.78,-9.99,27,10.0,0.6,0.3,WY,YPP,HH,44.271,-110.8045,2.707,62.9,94.1755,1.65,0.0,0.14058518,mm,0.1,4.50836754,0.17751563,mm,0.1,4.58933926,0.0795252025,1.78,1.08813928183,True
60058767,2014-03-09,05:44:42.28,44.838,-110.65799999999999,13.45,1.32,-9.99,14,14.0,1.1,0.5,WY,YHH,HH,44.78833,-110.8505,2.717,16.1,31.9094,1.01,0.0,0.51071016,mm,0.28,24.6286793,0.33737877,mm,0.2,4.43345833,0.2120222325,1.32,1.04089219331,True
60058767,2014-03-09,05:44:42.28,44.838,-110.65799999999999,13.45,1.32,-9.99,14,14.0,1.1,0.5,WY,YMR,HH,44.66867,-110.965,2.149,30.7,52.1451,0.93,-0.38,0.33365251,mm,0.42,2.88210011,0.31193543,mm,0.34,4.58668232,0.161396985,1.32,1.04089219331,True
60058767,2014-03-09,05:44:42.28,44.838,-110.65799999999999,13.45,1.32,-9.99,14,14.0,1.1,0.5,WY,YNR,HH,44.7155,-110.67917,2.336,13.8,28.775,1.45,0.35,0.75164262,mm,0.14,10.1040602,0.52245989,mm,0.24,14.389076199999998,0.3185256275,1.32,1.04089219331,True
